"Date","Time, GMT-11:00","Abs Pres, psi","Temp, °F","Coupler Detached","End Of File"
10/24/18,06:00:00 AM,14.6211,81.621,,
10/24/18,06:15:00 AM,14.6230,81.266,,
10/24/18,06:30:00 AM,14.6263,80.382,,
10/24/18,06:45:00 AM,14.6320,79.326,,
10/24/18,07:00:00 AM,14.6318,78.274,,
10/24/18,07:15:00 AM,14.6356,77.574,,
10/24/18,07:30:00 AM,14.6389,77.225,,
10/24/18,07:45:00 AM,14.6375,76.703,,
10/24/18,08:00:00 AM,14.6384,76.528,,
10/24/18,08:15:00 AM,14.6388,76.181,,
10/24/18,08:30:00 AM,14.6398,76.006,,
10/24/18,08:45:00 AM,14.6378,75.832,,
10/24/18,09:00:00 AM,14.6407,75.832,,
10/24/18,09:15:00 AM,14.6413,76.006,,
10/24/18,09:30:00 AM,14.6355,76.006,,
10/24/18,09:45:00 AM,14.6359,76.181,,
10/24/18,10:00:00 AM,14.6336,76.354,,
10/24/18,10:15:00 AM,14.6326,76.528,,
10/24/18,10:30:00 AM,14.6297,76.528,,
10/24/18,10:45:00 AM,14.6297,76.528,,
10/24/18,11:00:00 AM,14.6259,76.703,,
10/24/18,11:15:00 AM,14.6302,76.703,,
10/24/18,11:30:00 AM,14.6215,76.703,,
10/24/18,11:45:00 AM,14.6220,76.876,,
10/24/18,12:00:00 PM,14.6226,77.050,,
10/24/18,12:15:00 PM,14.6186,77.225,,
10/24/18,12:30:00 PM,14.6168,77.574,,
10/24/18,12:45:00 PM,14.6120,77.923,,
10/24/18,01:00:00 PM,14.6115,78.274,,
10/24/18,01:15:00 PM,14.6111,78.624,,
10/24/18,01:30:00 PM,14.6115,78.800,,
10/24/18,01:45:00 PM,14.6092,78.975,,
10/24/18,02:00:00 PM,14.6068,79.151,,
10/24/18,02:15:00 PM,14.6082,79.151,,
10/24/18,02:30:00 PM,14.6038,79.151,,
10/24/18,02:45:00 PM,14.6059,79.326,,
10/24/18,03:00:00 PM,14.6073,79.326,,
10/24/18,03:15:00 PM,14.6030,79.326,,
10/24/18,03:30:00 PM,14.6049,79.502,,
10/24/18,03:45:00 PM,14.6073,79.326,,
10/24/18,04:00:00 PM,14.6059,79.326,,
10/24/18,04:15:00 PM,14.6024,79.151,,
10/24/18,04:30:00 PM,14.6049,78.975,,
10/24/18,04:45:00 PM,14.6068,79.151,,
10/24/18,05:00:00 PM,14.6069,79.678,,
10/24/18,05:15:00 PM,14.6104,80.382,,
10/24/18,05:30:00 PM,14.6118,80.911,,
10/24/18,05:45:00 PM,14.6139,81.621,,
10/24/18,06:00:00 PM,14.6169,82.152,,
10/24/18,06:15:00 PM,14.6169,82.686,,
10/24/18,06:30:00 PM,14.6181,83.043,,
10/24/18,06:45:00 PM,14.6234,83.399,,
10/24/18,07:00:00 PM,14.6259,83.757,,
10/24/18,07:15:00 PM,14.6323,83.935,,
10/24/18,07:30:00 PM,14.6298,84.115,,
10/24/18,07:45:00 PM,14.6318,84.295,,
10/24/18,08:00:00 PM,14.6366,84.474,,
10/24/18,08:15:00 PM,14.6395,84.474,,
10/24/18,08:30:00 PM,14.6430,84.654,,
10/24/18,08:45:00 PM,14.6459,84.654,,
10/24/18,09:00:00 PM,14.6430,84.654,,
10/24/18,09:15:00 PM,14.6430,84.654,,
10/24/18,09:30:00 PM,14.6459,84.654,,
10/24/18,09:45:00 PM,14.6445,84.654,,
10/24/18,10:00:00 PM,14.6459,84.654,,
10/24/18,10:15:00 PM,14.6459,84.654,,
10/24/18,10:30:00 PM,14.6459,84.654,,
10/24/18,10:45:00 PM,14.6424,84.474,,
10/24/18,11:00:00 PM,14.6424,84.474,,
10/24/18,11:15:00 PM,14.6453,84.474,,
10/24/18,11:30:00 PM,14.6439,84.474,,
10/24/18,11:45:00 PM,14.6439,84.474,,
10/25/18,12:00:00 AM,14.6410,84.474,,
10/25/18,12:15:00 AM,14.6420,84.295,,
10/25/18,12:30:00 AM,14.6420,84.295,,
10/25/18,12:45:00 AM,14.6391,84.295,,
10/25/18,01:00:00 AM,14.6371,84.115,,
10/25/18,01:15:00 AM,14.6342,84.115,,
10/25/18,01:30:00 AM,14.6327,84.115,,
10/25/18,01:45:00 AM,14.6234,83.935,,
10/25/18,02:00:00 AM,14.6249,83.935,,
10/25/18,02:15:00 AM,14.6205,83.935,,
10/25/18,02:30:00 AM,14.6186,83.757,,
10/25/18,02:45:00 AM,14.6143,83.757,,
10/25/18,03:00:00 AM,14.6152,83.579,,
10/25/18,03:15:00 AM,14.6137,83.579,,
10/25/18,03:30:00 AM,14.6104,83.399,,
10/25/18,03:45:00 AM,14.6089,83.399,,
10/25/18,04:00:00 AM,14.6118,83.399,,
10/25/18,04:15:00 AM,14.6112,83.221,,
10/25/18,04:30:00 AM,14.6141,83.221,,
10/25/18,04:45:00 AM,14.6123,83.043,,
10/25/18,05:00:00 AM,14.6166,83.043,,
10/25/18,05:15:00 AM,14.6160,82.864,,
10/25/18,05:30:00 AM,14.6189,82.864,,
10/25/18,05:45:00 AM,14.6184,82.686,,
10/25/18,06:00:00 AM,14.6198,82.686,,
10/25/18,06:15:00 AM,14.6237,82.508,,
10/25/18,06:30:00 AM,14.6223,82.508,,
10/25/18,06:45:00 AM,14.6252,82.508,,
10/25/18,07:00:00 AM,14.6294,81.975,,
10/25/18,07:15:00 AM,14.6298,81.090,,
10/25/18,07:30:00 AM,14.6321,80.382,,
10/25/18,07:45:00 AM,14.6320,79.853,,
10/25/18,08:00:00 AM,14.6349,79.326,,
10/25/18,08:15:00 AM,14.6353,78.975,,
10/25/18,08:30:00 AM,14.6347,78.800,,
10/25/18,08:45:00 AM,14.6387,78.624,,
10/25/18,09:00:00 AM,14.6395,78.449,,
10/25/18,09:15:00 AM,14.6362,78.274,,
10/25/18,09:30:00 AM,14.6362,78.274,,
10/25/18,09:45:00 AM,14.6362,78.274,,
10/25/18,10:00:00 AM,14.6318,78.274,,
10/25/18,10:15:00 AM,14.6323,78.449,,
10/25/18,10:30:00 AM,14.6343,78.624,,
10/25/18,10:45:00 AM,14.6343,78.624,,
10/25/18,11:00:00 AM,14.6314,78.624,,
10/25/18,11:15:00 AM,14.6285,78.624,,
10/25/18,11:30:00 AM,14.6256,78.624,,
10/25/18,11:45:00 AM,14.6227,78.624,,
10/25/18,12:00:00 PM,14.6231,78.800,,
10/25/18,12:15:00 PM,14.6208,78.975,,
10/25/18,12:30:00 PM,14.6194,78.975,,
10/25/18,12:45:00 PM,14.6150,78.975,,
10/25/18,01:00:00 PM,14.6155,79.151,,
10/25/18,01:15:00 PM,14.6097,79.151,,
10/25/18,01:30:00 PM,14.6082,79.151,,
10/25/18,01:45:00 PM,14.6068,79.151,,
10/25/18,02:00:00 PM,14.6038,79.151,,
10/25/18,02:15:00 PM,14.6034,78.975,,
10/25/18,02:30:00 PM,14.6043,78.800,,
10/25/18,02:45:00 PM,14.6018,78.449,,
10/25/18,03:00:00 PM,14.5989,78.449,,
10/25/18,03:15:00 PM,14.5956,78.274,,
10/25/18,03:30:00 PM,14.5970,78.274,,
10/25/18,03:45:00 PM,14.5979,78.098,,
10/25/18,04:00:00 PM,14.5946,77.923,,
10/25/18,04:15:00 PM,14.6004,77.923,,
10/25/18,04:30:00 PM,14.5999,77.749,,
10/25/18,04:45:00 PM,14.6008,77.574,,
10/25/18,05:00:00 PM,14.6023,78.098,,
10/25/18,05:15:00 PM,14.6009,78.624,,
10/25/18,05:30:00 PM,14.6038,79.151,,
10/25/18,05:45:00 PM,14.6069,79.678,,
10/25/18,06:00:00 PM,14.6083,80.206,,
10/25/18,06:15:00 PM,14.6114,80.735,,
10/25/18,06:30:00 PM,14.6128,81.266,,
10/25/18,06:45:00 PM,14.6124,81.621,,
10/25/18,07:00:00 PM,14.6178,81.975,,
10/25/18,07:15:00 PM,14.6198,82.152,,
10/25/18,07:30:00 PM,14.6237,82.508,,
10/25/18,07:45:00 PM,14.6271,82.686,,
10/25/18,08:00:00 PM,14.6320,82.864,,
10/25/18,08:15:00 PM,14.6355,83.043,,
10/25/18,08:30:00 PM,14.6345,83.221,,
10/25/18,08:45:00 PM,14.6359,83.221,,
10/25/18,09:00:00 PM,14.6365,83.399,,
10/25/18,09:15:00 PM,14.6398,83.579,,
10/25/18,09:30:00 PM,14.6398,83.579,,
10/25/18,09:45:00 PM,14.6433,83.757,,
10/25/18,10:00:00 PM,14.6433,83.757,,
10/25/18,10:15:00 PM,14.6404,83.757,,
10/25/18,10:30:00 PM,14.6389,83.757,,
10/25/18,10:45:00 PM,14.6389,83.757,,
10/25/18,11:00:00 PM,14.6375,83.757,,
10/25/18,11:15:00 PM,14.6346,83.757,,
10/25/18,11:30:00 PM,14.6302,83.757,,
10/25/18,11:45:00 PM,14.6273,83.757,,
10/26/18,12:00:00 AM,14.6302,83.757,,
10/26/18,12:15:00 AM,14.6288,83.757,,
10/26/18,12:30:00 AM,14.6282,83.579,,
10/26/18,12:45:00 AM,14.6253,83.579,,
10/26/18,01:00:00 AM,14.6239,83.579,,
10/26/18,01:15:00 AM,14.6220,83.399,,
10/26/18,01:30:00 AM,14.6191,83.399,,
10/26/18,01:45:00 AM,14.6176,83.399,,
10/26/18,02:00:00 AM,14.6176,83.399,,
10/26/18,02:15:00 AM,14.6141,83.221,,
10/26/18,02:30:00 AM,14.6127,83.221,,
10/26/18,02:45:00 AM,14.6141,83.221,,
10/26/18,03:00:00 AM,14.6112,83.221,,
10/26/18,03:15:00 AM,14.6108,83.043,,
10/26/18,03:30:00 AM,14.6123,83.043,,
10/26/18,03:45:00 AM,14.6123,83.043,,
10/26/18,04:00:00 AM,14.6131,82.864,,
10/26/18,04:15:00 AM,14.6160,82.864,,
10/26/18,04:30:00 AM,14.6160,82.864,,
10/26/18,04:45:00 AM,14.6140,82.686,,
10/26/18,05:00:00 AM,14.6169,82.686,,
10/26/18,05:15:00 AM,14.6184,82.686,,
10/26/18,05:30:00 AM,14.6194,82.508,,
10/26/18,05:45:00 AM,14.6223,82.508,,
10/26/18,06:00:00 AM,14.6202,82.330,,
10/26/18,06:15:00 AM,14.6246,82.330,,
10/26/18,06:30:00 AM,14.6246,82.330,,
10/26/18,06:45:00 AM,14.6242,82.152,,
10/26/18,07:00:00 AM,14.6275,81.797,,
10/26/18,07:15:00 AM,14.6298,81.090,,
10/26/18,07:30:00 AM,14.6321,80.382,,
10/26/18,07:45:00 AM,14.6305,79.853,,
10/26/18,08:00:00 AM,14.6320,79.326,,
10/26/18,08:15:00 AM,14.6343,78.624,,
10/26/18,08:30:00 AM,14.6342,78.098,,
10/26/18,08:45:00 AM,14.6346,77.749,,
10/26/18,09:00:00 AM,14.6346,77.225,,
10/26/18,09:15:00 AM,14.6365,76.876,,
10/26/18,09:30:00 AM,14.6336,76.876,,
10/26/18,09:45:00 AM,14.6346,76.703,,
10/26/18,10:00:00 AM,14.6317,76.703,,
10/26/18,10:15:00 AM,14.6302,76.703,,
10/26/18,10:30:00 AM,14.6249,76.876,,
10/26/18,10:45:00 AM,14.6240,77.050,,
10/26/18,11:00:00 AM,14.6201,77.225,,
10/26/18,11:15:00 AM,14.6182,77.574,,
10/26/18,11:30:00 AM,14.6134,77.923,,
10/26/18,11:45:00 AM,14.6095,78.098,,
10/26/18,12:00:00 PM,14.6091,78.449,,
10/26/18,12:15:00 PM,14.6068,78.624,,
10/26/18,12:30:00 PM,14.6068,78.624,,
10/26/18,12:45:00 PM,14.6053,78.624,,
10/26/18,01:00:00 PM,14.6024,78.624,,
10/26/18,01:15:00 PM,14.6009,78.624,,
10/26/18,01:30:00 PM,14.5966,78.624,,
10/26/18,01:45:00 PM,14.5937,78.624,,
10/26/18,02:00:00 PM,14.5917,78.449,,
10/26/18,02:15:00 PM,14.5902,78.449,,
10/26/18,02:30:00 PM,14.5869,78.274,,
10/26/18,02:45:00 PM,14.5883,78.274,,
10/26/18,03:00:00 PM,14.5878,78.098,,
10/26/18,03:15:00 PM,14.5859,77.923,,
10/26/18,03:30:00 PM,14.5840,77.749,,
10/26/18,03:45:00 PM,14.5869,77.749,,
10/26/18,04:00:00 PM,14.5878,77.574,,
10/26/18,04:15:00 PM,14.5859,77.400,,
10/26/18,04:30:00 PM,14.5873,77.400,,
10/26/18,04:45:00 PM,14.5892,77.574,,
10/26/18,05:00:00 PM,14.5883,78.274,,
10/26/18,05:15:00 PM,14.5904,78.975,,
10/26/18,05:30:00 PM,14.5924,79.678,,
10/26/18,05:45:00 PM,14.5924,80.206,,
10/26/18,06:00:00 PM,14.5959,80.911,,
10/26/18,06:15:00 PM,14.5983,81.266,,
10/26/18,06:30:00 PM,14.5999,81.797,,
10/26/18,06:45:00 PM,14.6009,82.152,,
10/26/18,07:00:00 PM,14.6034,82.508,,
10/26/18,07:15:00 PM,14.6053,82.686,,
10/26/18,07:30:00 PM,14.6073,82.864,,
10/26/18,07:45:00 PM,14.6123,83.043,,
10/26/18,08:00:00 PM,14.6170,83.221,,
10/26/18,08:15:00 PM,14.6133,83.399,,
10/26/18,08:30:00 PM,14.6166,83.579,,
10/26/18,08:45:00 PM,14.6201,83.757,,
10/26/18,09:00:00 PM,14.6230,83.757,,
10/26/18,09:15:00 PM,14.6244,83.757,,
10/26/18,09:30:00 PM,14.6263,83.935,,
10/26/18,09:45:00 PM,14.6249,83.935,,
10/26/18,10:00:00 PM,14.6263,83.935,,
10/26/18,10:15:00 PM,14.6255,84.115,,
10/26/18,10:30:00 PM,14.6298,84.115,,
10/26/18,10:45:00 PM,14.6298,84.115,,
10/26/18,11:00:00 PM,14.6298,84.115,,
10/26/18,11:15:00 PM,14.6269,84.115,,
10/26/18,11:30:00 PM,14.6211,84.115,,
10/26/18,11:45:00 PM,14.6240,84.115,,
10/27/18,12:00:00 AM,14.6202,84.295,,
10/27/18,12:15:00 AM,14.6217,84.295,,
10/27/18,12:30:00 AM,14.6188,84.295,,
10/27/18,12:45:00 AM,14.6159,84.295,,
10/27/18,01:00:00 AM,14.6130,84.295,,
10/27/18,01:15:00 AM,14.6086,84.295,,
10/27/18,01:30:00 AM,14.6086,84.295,,
10/27/18,01:45:00 AM,14.6043,84.295,,
10/27/18,02:00:00 AM,14.6043,84.295,,
10/27/18,02:15:00 AM,14.6014,84.295,,
10/27/18,02:30:00 AM,14.5970,84.295,,
10/27/18,02:45:00 AM,14.5985,84.295,,
10/27/18,03:00:00 AM,14.5970,84.295,,
10/27/18,03:15:00 AM,14.5956,84.295,,
10/27/18,03:30:00 AM,14.5970,84.295,,
10/27/18,03:45:00 AM,14.5965,84.115,,
10/27/18,04:00:00 AM,14.5994,84.115,,
10/27/18,04:15:00 AM,14.5994,84.115,,
10/27/18,04:30:00 AM,14.6017,83.935,,
10/27/18,04:45:00 AM,14.6046,83.935,,
10/27/18,05:00:00 AM,14.6089,83.935,,
10/27/18,05:15:00 AM,14.6099,83.757,,
10/27/18,05:30:00 AM,14.6128,83.757,,
10/27/18,05:45:00 AM,14.6128,83.757,,
10/27/18,06:00:00 AM,14.6128,83.757,,
10/27/18,06:15:00 AM,14.6172,83.757,,
10/27/18,06:30:00 AM,14.6172,83.757,,
10/27/18,06:45:00 AM,14.6215,83.757,,
10/27/18,07:00:00 AM,14.6215,83.757,,
10/27/18,07:15:00 AM,14.6244,83.757,,
10/27/18,07:30:00 AM,14.6273,83.757,,
10/27/18,07:45:00 AM,14.6302,83.757,,
10/27/18,08:00:00 AM,14.6279,83.935,,
10/27/18,08:15:00 AM,14.6284,84.115,,
10/27/18,08:30:00 AM,14.6289,84.295,,
10/27/18,08:45:00 AM,14.6308,84.474,,
10/27/18,09:00:00 AM,14.6285,84.654,,
10/27/18,09:15:00 AM,14.6291,84.834,,
10/27/18,09:30:00 AM,14.6272,85.194,,
10/27/18,09:45:00 AM,14.6253,85.554,,
10/27/18,10:00:00 AM,14.6273,85.735,,
10/27/18,10:15:00 AM,14.6240,86.097,,
10/27/18,10:30:00 AM,14.6236,86.459,,
10/27/18,10:45:00 AM,14.6246,86.823,,
10/27/18,11:00:00 AM,14.6237,87.004,,
10/27/18,11:15:00 AM,14.6233,87.368,,
10/27/18,11:30:00 AM,14.6259,87.733,,
10/27/18,11:45:00 AM,14.6207,87.915,,
10/27/18,12:00:00 PM,14.6217,88.282,,
10/27/18,12:15:00 PM,14.6223,88.466,,
10/27/18,12:30:00 PM,14.6169,88.650,,
10/27/18,12:45:00 PM,14.6160,88.833,,
10/27/18,01:00:00 PM,14.6137,89.017,,
10/27/18,01:15:00 PM,14.6098,89.200,,
10/27/18,01:30:00 PM,14.6104,89.384,,
10/27/18,01:45:00 PM,14.6095,89.569,,
10/27/18,02:00:00 PM,14.6043,89.755,,
10/27/18,02:15:00 PM,14.6033,89.938,,
10/27/18,02:30:00 PM,14.6024,90.124,,
10/27/18,02:45:00 PM,14.6073,90.309,,
10/27/18,03:00:00 PM,14.6065,90.495,,
10/27/18,03:15:00 PM,14.6011,90.680,,
10/27/18,03:30:00 PM,14.6002,90.867,,
10/27/18,03:45:00 PM,14.6002,90.867,,
10/27/18,04:00:00 PM,14.5979,91.053,,
10/27/18,04:15:00 PM,14.5979,91.053,,
10/27/18,04:30:00 PM,14.5985,91.240,,
10/27/18,04:45:00 PM,14.5999,91.240,,
10/27/18,05:00:00 PM,14.6004,91.425,,
10/27/18,05:15:00 PM,14.6024,91.612,,
10/27/18,05:30:00 PM,14.6038,91.612,,
10/27/18,05:45:00 PM,14.6082,91.612,,
10/27/18,06:00:00 PM,14.6082,91.612,,
10/27/18,06:15:00 PM,14.6082,91.612,,
10/27/18,06:30:00 PM,14.6121,91.425,,
10/27/18,06:45:00 PM,14.6136,91.425,,
10/27/18,07:00:00 PM,14.6179,91.425,,
10/27/18,07:15:00 PM,14.6202,91.240,,
10/27/18,07:30:00 PM,14.6211,91.053,,
10/27/18,07:45:00 PM,14.6234,90.867,,
10/27/18,08:00:00 PM,14.6230,90.680,,
10/27/18,08:15:00 PM,14.6268,90.495,,
10/27/18,08:30:00 PM,14.6233,90.309,,
10/27/18,08:45:00 PM,14.6227,90.124,,
10/27/18,09:00:00 PM,14.6266,89.938,,
10/27/18,09:15:00 PM,14.6260,89.755,,
10/27/18,09:30:00 PM,14.6255,89.569,,
10/27/18,09:45:00 PM,14.6278,89.384,,
10/27/18,10:00:00 PM,14.6244,89.200,,
10/27/18,10:15:00 PM,14.6326,89.017,,
10/27/18,10:30:00 PM,14.6363,88.833,,
10/27/18,10:45:00 PM,14.6314,88.650,,
10/27/18,11:00:00 PM,14.6324,88.466,,
10/27/18,11:15:00 PM,14.6289,88.282,,
10/27/18,11:30:00 PM,14.6226,88.099,,
10/27/18,11:45:00 PM,14.6168,88.099,,
10/28/18,12:00:00 AM,14.6192,87.915,,
10/28/18,12:15:00 AM,14.6143,87.733,,
10/28/18,12:30:00 AM,14.6152,87.552,,
10/28/18,12:45:00 AM,14.6123,87.552,,
10/28/18,01:00:00 AM,14.6117,87.368,,
10/28/18,01:15:00 AM,14.6098,87.186,,
10/28/18,01:30:00 AM,14.6150,87.004,,
10/28/18,01:45:00 AM,14.6121,87.004,,
10/28/18,02:00:00 AM,14.6101,86.823,,
10/28/18,02:15:00 AM,14.6086,86.823,,
10/28/18,02:30:00 AM,14.6053,86.641,,
10/28/18,02:45:00 AM,14.6053,86.641,,
10/28/18,03:00:00 AM,14.6053,86.641,,
10/28/18,03:15:00 AM,14.6033,86.459,,
10/28/18,03:30:00 AM,14.6076,86.459,,
10/28/18,03:45:00 AM,14.6027,86.277,,
10/28/18,04:00:00 AM,14.6056,86.277,,
10/28/18,04:15:00 AM,14.6070,86.277,,
10/28/18,04:30:00 AM,14.6095,86.097,,
10/28/18,04:45:00 AM,14.6124,86.097,,
10/28/18,05:00:00 AM,14.6104,85.915,,
10/28/18,05:15:00 AM,14.6104,85.915,,
10/28/18,05:30:00 AM,14.6099,85.735,,
10/28/18,05:45:00 AM,14.6172,85.735,,
10/28/18,06:00:00 AM,14.6224,85.554,,
10/28/18,06:15:00 AM,14.6268,85.554,,
10/28/18,06:30:00 AM,14.6247,85.374,,
10/28/18,06:45:00 AM,14.6276,85.374,,
10/28/18,07:00:00 AM,14.6243,85.194,,
10/28/18,07:15:00 AM,14.6301,85.194,,
10/28/18,07:30:00 AM,14.6330,85.194,,
10/28/18,07:45:00 AM,14.6378,85.374,,
10/28/18,08:00:00 AM,14.6349,85.374,,
10/28/18,08:15:00 AM,14.6369,85.554,,
10/28/18,08:30:00 AM,14.6389,85.735,,
10/28/18,08:45:00 AM,14.6481,85.915,,
10/28/18,09:00:00 AM,14.6472,86.097,,
10/28/18,09:15:00 AM,14.6449,86.277,,
10/28/18,09:30:00 AM,14.6453,86.459,,
10/28/18,09:45:00 AM,14.6445,86.641,,
10/28/18,10:00:00 AM,14.6363,86.823,,
10/28/18,10:15:00 AM,14.6353,87.004,,
10/28/18,10:30:00 AM,14.6316,87.186,,
10/28/18,10:45:00 AM,14.6350,87.368,,
10/28/18,11:00:00 AM,14.6369,87.552,,
10/28/18,11:15:00 AM,14.6375,87.733,,
10/28/18,11:30:00 AM,14.6352,87.915,,
10/28/18,11:45:00 AM,14.6327,88.099,,
10/28/18,12:00:00 PM,14.6333,88.282,,
10/28/18,12:15:00 PM,14.6310,88.466,,
10/28/18,12:30:00 PM,14.6271,88.650,,
10/28/18,12:45:00 PM,14.6268,89.017,,
10/28/18,01:00:00 PM,14.6215,89.200,,
10/28/18,01:15:00 PM,14.6182,89.569,,
10/28/18,01:30:00 PM,14.6202,89.755,,
10/28/18,01:45:00 PM,14.6168,89.569,,
10/28/18,02:00:00 PM,14.6189,88.833,,
10/28/18,02:15:00 PM,14.6168,88.099,,
10/28/18,02:30:00 PM,14.6160,87.368,,
10/28/18,02:45:00 PM,14.6175,87.368,,
10/28/18,03:00:00 PM,14.6166,87.552,,
10/28/18,03:15:00 PM,14.6201,87.733,,
10/28/18,03:30:00 PM,14.6197,88.099,,
10/28/18,03:45:00 PM,14.6173,88.282,,
10/28/18,04:00:00 PM,14.6140,88.650,,
10/28/18,04:15:00 PM,14.6131,88.833,,
10/28/18,04:30:00 PM,14.6166,89.017,,
10/28/18,04:45:00 PM,14.6162,89.384,,
10/28/18,05:00:00 PM,14.6191,89.384,,
10/28/18,05:15:00 PM,14.6211,89.569,,
10/28/18,05:30:00 PM,14.6255,89.569,,
10/28/18,05:45:00 PM,14.6246,89.755,,
10/28/18,06:00:00 PM,14.6231,89.755,,
10/28/18,06:15:00 PM,14.6289,89.755,,
10/28/18,06:30:00 PM,14.6362,89.755,,
10/28/18,06:45:00 PM,14.6362,89.755,,
10/28/18,07:00:00 PM,14.6429,89.569,,
10/28/18,07:15:00 PM,14.6458,89.569,,
10/28/18,07:30:00 PM,14.6482,89.384,,
10/28/18,07:45:00 PM,14.6482,89.384,,
10/28/18,08:00:00 PM,14.6477,89.200,,
10/28/18,08:15:00 PM,14.6491,89.200,,
10/28/18,08:30:00 PM,14.6500,89.017,,
10/28/18,08:45:00 PM,14.6523,88.833,,
10/28/18,09:00:00 PM,14.6519,88.650,,
10/28/18,09:15:00 PM,14.6548,88.650,,
10/28/18,09:30:00 PM,14.6571,88.466,,
10/28/18,09:45:00 PM,14.6579,88.282,,
10/28/18,10:00:00 PM,14.6633,88.099,,
10/28/18,10:15:00 PM,14.6642,87.915,,
10/28/18,10:30:00 PM,14.6651,87.733,,
10/28/18,10:45:00 PM,14.6622,87.733,,
10/28/18,11:00:00 PM,14.6601,87.552,,
10/28/18,11:15:00 PM,14.6611,87.368,,
10/28/18,11:30:00 PM,14.6577,87.186,,
10/28/18,11:45:00 PM,14.6542,87.004,,
10/29/18,12:00:00 AM,14.6527,87.004,,
10/29/18,12:15:00 AM,14.6508,86.823,,
10/29/18,12:30:00 AM,14.6445,86.641,,
10/29/18,12:45:00 AM,14.6430,86.641,,
10/29/18,01:00:00 AM,14.6395,86.459,,
10/29/18,01:15:00 AM,14.6391,86.277,,
10/29/18,01:30:00 AM,14.6385,86.097,,
10/29/18,01:45:00 AM,14.6371,86.097,,
10/29/18,02:00:00 AM,14.6365,85.915,,
10/29/18,02:15:00 AM,14.6331,85.735,,
10/29/18,02:30:00 AM,14.6360,85.735,,
10/29/18,02:45:00 AM,14.6340,85.554,,
10/29/18,03:00:00 AM,14.6320,85.374,,
10/29/18,03:15:00 AM,14.6349,85.374,,
10/29/18,03:30:00 AM,14.6330,85.194,,
10/29/18,03:45:00 AM,14.6345,85.194,,
10/29/18,04:00:00 AM,14.6339,85.014,,
10/29/18,04:15:00 AM,14.6382,85.014,,
10/29/18,04:30:00 AM,14.6378,84.834,,
10/29/18,04:45:00 AM,14.6407,84.834,,
10/29/18,05:00:00 AM,14.6416,84.654,,
10/29/18,05:15:00 AM,14.6439,84.474,,
10/29/18,05:30:00 AM,14.6487,84.115,,
10/29/18,05:45:00 AM,14.6504,83.221,,
10/29/18,06:00:00 AM,14.6532,82.152,,
10/29/18,06:15:00 AM,14.6559,81.090,,
10/29/18,06:30:00 AM,14.6562,80.206,,
10/29/18,06:45:00 AM,14.6561,79.151,,
10/29/18,07:00:00 AM,14.6627,78.449,,
10/29/18,07:15:00 AM,14.6651,77.749,,
10/29/18,07:30:00 AM,14.6665,77.225,,
10/29/18,07:45:00 AM,14.6655,76.876,,
10/29/18,08:00:00 AM,14.6659,76.528,,
10/29/18,08:15:00 AM,14.6669,76.354,,
10/29/18,08:30:00 AM,14.6698,76.354,,
10/29/18,08:45:00 AM,14.6698,76.354,,
10/29/18,09:00:00 AM,14.6688,76.528,,
10/29/18,09:15:00 AM,14.6678,76.703,,
10/29/18,09:30:00 AM,14.6669,76.876,,
10/29/18,09:45:00 AM,14.6626,76.876,,
10/29/18,10:00:00 AM,14.6616,77.050,,
10/29/18,10:15:00 AM,14.6587,77.050,,
10/29/18,10:30:00 AM,14.6587,77.050,,
10/29/18,10:45:00 AM,14.6558,77.050,,
10/29/18,11:00:00 AM,14.6558,77.050,,
10/29/18,11:15:00 AM,14.6543,77.050,,
10/29/18,11:30:00 AM,14.6543,77.050,,
10/29/18,11:45:00 AM,14.6529,77.050,,
10/29/18,12:00:00 PM,14.6529,77.050,,
10/29/18,12:15:00 PM,14.6500,77.050,,
10/29/18,12:30:00 PM,14.6462,77.225,,
10/29/18,12:45:00 PM,14.6452,77.400,,
10/29/18,01:00:00 PM,14.6443,77.574,,
10/29/18,01:15:00 PM,14.6389,77.749,,
10/29/18,01:30:00 PM,14.6400,78.098,,
10/29/18,01:45:00 PM,14.6376,78.274,,
10/29/18,02:00:00 PM,14.6352,78.449,,
10/29/18,02:15:00 PM,14.6329,78.624,,
10/29/18,02:30:00 PM,14.6329,78.624,,
10/29/18,02:45:00 PM,14.6318,78.800,,
10/29/18,03:00:00 PM,14.6324,78.975,,
10/29/18,03:15:00 PM,14.6281,78.975,,
10/29/18,03:30:00 PM,14.6295,78.975,,
10/29/18,03:45:00 PM,14.6295,78.975,,
10/29/18,04:00:00 PM,14.6300,79.151,,
10/29/18,04:15:00 PM,14.6314,79.151,,
10/29/18,04:30:00 PM,14.6300,79.151,,
10/29/18,04:45:00 PM,14.6329,79.151,,
10/29/18,05:00:00 PM,14.6334,79.326,,
10/29/18,05:15:00 PM,14.6355,80.029,,
10/29/18,05:30:00 PM,14.6350,80.911,,
10/29/18,05:45:00 PM,14.6414,81.621,,
10/29/18,06:00:00 PM,14.6420,82.330,,
10/29/18,06:15:00 PM,14.6479,82.864,,
10/29/18,06:30:00 PM,14.6504,83.221,,
10/29/18,06:45:00 PM,14.6549,83.757,,
10/29/18,07:00:00 PM,14.6574,84.115,,
10/29/18,07:15:00 PM,14.6565,84.295,,
10/29/18,07:30:00 PM,14.6590,84.654,,
10/29/18,07:45:00 PM,14.6624,84.834,,
