"Date Time, GMT-11:00","Abs Pres, kPa","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","End Of File"
10/12/18 07:00:00 AM,101.159,27.862,,,,
10/12/18 07:15:00 AM,101.159,27.862,,,,
10/12/18 07:30:00 AM,101.180,27.862,,,,
10/12/18 07:45:00 AM,101.171,27.665,,,,
10/12/18 08:00:00 AM,101.200,27.370,,,,
10/12/18 08:15:00 AM,101.187,27.075,,,,
10/12/18 08:30:00 AM,101.210,26.879,,,,
10/12/18 08:45:00 AM,101.220,26.879,,,,
10/12/18 09:00:00 AM,101.208,27.075,,,,
10/12/18 09:15:00 AM,101.175,27.272,,,,
10/12/18 09:30:00 AM,101.194,27.468,,,,
10/12/18 09:45:00 AM,101.177,27.567,,,,
10/12/18 10:00:00 AM,101.182,27.665,,,,
10/12/18 10:15:00 AM,101.212,27.862,,,,
10/12/18 10:30:00 AM,101.195,27.961,,,,
10/12/18 10:45:00 AM,101.183,28.159,,,,
10/12/18 11:00:00 AM,101.167,28.258,,,,
10/12/18 11:15:00 AM,101.165,28.456,,,,
10/12/18 11:30:00 AM,101.127,28.555,,,,
10/12/18 11:45:00 AM,101.115,28.754,,,,
10/12/18 12:00:00 PM,101.103,28.953,,,,
10/12/18 12:15:00 PM,101.112,29.152,,,,
10/12/18 12:30:00 PM,101.078,29.352,,,,
10/12/18 12:45:00 PM,101.051,29.452,,,,
10/12/18 01:00:00 PM,101.053,29.252,,,,
10/12/18 01:15:00 PM,101.060,28.953,,,,
10/12/18 01:30:00 PM,101.025,28.655,,,,
10/12/18 01:45:00 PM,101.006,28.456,,,,
10/12/18 02:00:00 PM,100.986,28.258,,,,
10/12/18 02:15:00 PM,100.994,27.961,,,,
10/12/18 02:30:00 PM,100.985,27.764,,,,
10/12/18 02:45:00 PM,100.955,27.567,,,,
10/12/18 03:00:00 PM,100.967,27.370,,,,
10/12/18 03:15:00 PM,100.973,27.272,,,,
10/12/18 03:30:00 PM,100.975,27.075,,,,
10/12/18 03:45:00 PM,100.955,26.879,,,,
10/12/18 04:00:00 PM,100.961,26.781,,,,
10/12/18 04:15:00 PM,100.957,26.683,,,,
10/12/18 04:30:00 PM,100.974,26.585,,,,
10/12/18 04:45:00 PM,100.959,26.488,,,,
10/12/18 05:00:00 PM,100.971,26.292,,,,
10/12/18 05:15:00 PM,100.980,26.488,,,,
10/12/18 05:30:00 PM,100.983,26.781,,,,
10/12/18 05:45:00 PM,100.996,27.075,,,,
10/12/18 06:00:00 PM,101.020,27.370,,,,
10/12/18 06:15:00 PM,101.029,27.567,,,,
10/12/18 06:30:00 PM,101.038,27.764,,,,
10/12/18 06:45:00 PM,101.074,27.862,,,,
10/12/18 07:00:00 PM,101.089,27.961,,,,
10/12/18 07:15:00 PM,101.104,28.060,,,,
10/12/18 07:30:00 PM,101.130,28.159,,,,
10/12/18 07:45:00 PM,101.130,28.159,,,,
10/12/18 08:00:00 PM,101.145,28.258,,,,
10/12/18 08:15:00 PM,101.145,28.258,,,,
10/12/18 08:30:00 PM,101.156,28.258,,,,
10/12/18 08:45:00 PM,101.177,28.258,,,,
10/12/18 09:00:00 PM,101.203,28.357,,,,
10/12/18 09:15:00 PM,101.192,28.357,,,,
10/12/18 09:30:00 PM,101.214,28.357,,,,
10/12/18 09:45:00 PM,101.245,28.357,,,,
10/12/18 10:00:00 PM,101.218,28.456,,,,
10/12/18 10:15:00 PM,101.218,28.456,,,,
10/12/18 10:30:00 PM,101.250,28.456,,,,
10/12/18 10:45:00 PM,101.239,28.456,,,,
10/12/18 11:00:00 PM,101.239,28.456,,,,
10/12/18 11:15:00 PM,101.239,28.456,,,,
10/12/18 11:30:00 PM,101.207,28.456,,,,
10/12/18 11:45:00 PM,101.197,28.456,,,,
10/13/18 12:00:00 AM,101.165,28.456,,,,
10/13/18 12:15:00 AM,101.154,28.456,,,,
10/13/18 12:30:00 AM,101.122,28.456,,,,
10/13/18 12:45:00 AM,101.133,28.456,,,,
10/13/18 01:00:00 AM,101.112,28.456,,,,
10/13/18 01:15:00 AM,101.080,28.456,,,,
10/13/18 01:30:00 AM,101.059,28.456,,,,
10/13/18 01:45:00 AM,101.048,28.456,,,,
10/13/18 02:00:00 AM,101.038,28.456,,,,
10/13/18 02:15:00 AM,101.048,28.456,,,,
10/13/18 02:30:00 AM,101.027,28.456,,,,
10/13/18 02:45:00 AM,101.038,28.456,,,,
10/13/18 03:00:00 AM,101.027,28.456,,,,
10/13/18 03:15:00 AM,101.027,28.456,,,,
10/13/18 03:30:00 AM,101.016,28.456,,,,
10/13/18 03:45:00 AM,101.022,28.357,,,,
10/13/18 04:00:00 AM,101.022,28.357,,,,
10/13/18 04:15:00 AM,101.012,28.357,,,,
10/13/18 04:30:00 AM,101.033,28.357,,,,
10/13/18 04:45:00 AM,101.044,28.357,,,,
10/13/18 05:00:00 AM,101.054,28.357,,,,
10/13/18 05:15:00 AM,101.054,28.357,,,,
10/13/18 05:30:00 AM,101.054,28.357,,,,
10/13/18 05:45:00 AM,101.065,28.357,,,,
10/13/18 06:00:00 AM,101.065,28.357,,,,
10/13/18 06:15:00 AM,101.097,28.357,,,,
10/13/18 06:30:00 AM,101.107,28.357,,,,
10/13/18 06:45:00 AM,101.150,28.357,,,,
10/13/18 07:00:00 AM,101.160,28.357,,,,
10/13/18 07:15:00 AM,101.186,28.456,,,,
10/13/18 07:30:00 AM,101.229,28.456,,,,
10/13/18 07:45:00 AM,101.201,28.555,,,,
10/13/18 08:00:00 AM,101.223,28.555,,,,
10/13/18 08:15:00 AM,101.248,28.655,,,,
10/13/18 08:30:00 AM,101.274,28.754,,,,
10/13/18 08:45:00 AM,101.279,28.853,,,,
10/13/18 09:00:00 AM,101.279,28.853,,,,
10/13/18 09:15:00 AM,101.262,28.953,,,,
10/13/18 09:30:00 AM,101.277,29.053,,,,
10/13/18 09:45:00 AM,101.271,29.152,,,,
10/13/18 10:00:00 AM,101.265,29.252,,,,
10/13/18 10:15:00 AM,101.270,29.352,,,,
10/13/18 10:30:00 AM,101.242,29.452,,,,
10/13/18 10:45:00 AM,101.236,29.552,,,,
10/13/18 11:00:00 AM,101.230,29.652,,,,
10/13/18 11:15:00 AM,101.235,29.752,,,,
10/13/18 11:30:00 AM,101.192,29.752,,,,
10/13/18 11:45:00 AM,101.176,29.853,,,,
10/13/18 12:00:00 PM,101.170,29.953,,,,
10/13/18 12:15:00 PM,101.153,30.054,,,,
10/13/18 12:30:00 PM,101.115,30.154,,,,
10/13/18 12:45:00 PM,101.120,30.255,,,,
10/13/18 01:00:00 PM,101.082,30.356,,,,
10/13/18 01:15:00 PM,101.087,30.457,,,,
10/13/18 01:30:00 PM,101.065,30.457,,,,
10/13/18 01:45:00 PM,101.049,30.558,,,,
10/13/18 02:00:00 PM,101.049,30.558,,,,
10/13/18 02:15:00 PM,101.017,30.558,,,,
10/13/18 02:30:00 PM,101.028,30.558,,,,
10/13/18 02:45:00 PM,100.996,30.558,,,,
10/13/18 03:00:00 PM,101.002,30.457,,,,
10/13/18 03:15:00 PM,100.991,30.457,,,,
10/13/18 03:30:00 PM,100.980,30.457,,,,
10/13/18 03:45:00 PM,100.980,30.457,,,,
10/13/18 04:00:00 PM,100.980,30.457,,,,
10/13/18 04:15:00 PM,100.980,30.457,,,,
10/13/18 04:30:00 PM,100.959,30.457,,,,
10/13/18 04:45:00 PM,100.970,30.457,,,,
10/13/18 05:00:00 PM,101.008,30.356,,,,
10/13/18 05:15:00 PM,101.008,30.356,,,,
10/13/18 05:30:00 PM,101.035,30.255,,,,
10/13/18 05:45:00 PM,101.046,30.255,,,,
10/13/18 06:00:00 PM,101.056,30.255,,,,
10/13/18 06:15:00 PM,101.083,30.154,,,,
10/13/18 06:30:00 PM,101.094,30.154,,,,
10/13/18 06:45:00 PM,101.121,30.054,,,,
10/13/18 07:00:00 PM,101.121,30.054,,,,
10/13/18 07:15:00 PM,101.153,30.054,,,,
10/13/18 07:30:00 PM,101.159,29.953,,,,
10/13/18 07:45:00 PM,101.180,29.953,,,,
10/13/18 08:00:00 PM,101.186,29.853,,,,
10/13/18 08:15:00 PM,101.197,29.853,,,,
10/13/18 08:30:00 PM,101.229,29.853,,,,
10/13/18 08:45:00 PM,101.214,29.752,,,,
10/13/18 09:00:00 PM,101.246,29.752,,,,
10/13/18 09:15:00 PM,101.246,29.752,,,,
10/13/18 09:30:00 PM,101.262,29.652,,,,
10/13/18 09:45:00 PM,101.273,29.652,,,,
10/13/18 10:00:00 PM,101.262,29.652,,,,
10/13/18 10:15:00 PM,101.279,29.552,,,,
10/13/18 10:30:00 PM,101.279,29.552,,,,
10/13/18 10:45:00 PM,101.274,29.452,,,,
10/13/18 11:00:00 PM,101.274,29.452,,,,
10/13/18 11:15:00 PM,101.253,29.452,,,,
10/13/18 11:30:00 PM,101.280,29.352,,,,
10/13/18 11:45:00 PM,101.270,29.352,,,,
10/14/18 12:00:00 AM,101.233,29.252,,,,
10/14/18 12:15:00 AM,101.233,29.252,,,,
10/14/18 12:30:00 AM,101.212,29.252,,,,
10/14/18 12:45:00 AM,101.186,29.152,,,,
10/14/18 01:00:00 AM,101.150,29.053,,,,
10/14/18 01:15:00 AM,101.150,29.053,,,,
10/14/18 01:30:00 AM,101.135,28.953,,,,
10/14/18 01:45:00 AM,101.135,28.953,,,,
10/14/18 02:00:00 AM,101.130,28.853,,,,
10/14/18 02:15:00 AM,101.119,28.853,,,,
10/14/18 02:30:00 AM,101.104,28.754,,,,
10/14/18 02:45:00 AM,101.125,28.754,,,,
10/14/18 03:00:00 AM,101.121,28.655,,,,
10/14/18 03:15:00 AM,101.116,28.555,,,,
10/14/18 03:30:00 AM,101.116,28.555,,,,
10/14/18 03:45:00 AM,101.116,28.555,,,,
10/14/18 04:00:00 AM,101.133,28.456,,,,
10/14/18 04:15:00 AM,101.133,28.456,,,,
10/14/18 04:30:00 AM,101.144,28.456,,,,
10/14/18 04:45:00 AM,101.133,28.456,,,,
10/14/18 05:00:00 AM,101.154,28.456,,,,
10/14/18 05:15:00 AM,101.176,28.456,,,,
10/14/18 05:30:00 AM,101.182,28.357,,,,
10/14/18 05:45:00 AM,101.192,28.357,,,,
10/14/18 06:00:00 AM,101.203,28.357,,,,
10/14/18 06:15:00 AM,101.214,28.357,,,,
10/14/18 06:30:00 AM,101.256,28.357,,,,
10/14/18 06:45:00 AM,101.245,28.357,,,,
10/14/18 07:00:00 AM,101.256,28.357,,,,
10/14/18 07:15:00 AM,101.277,28.357,,,,
10/14/18 07:30:00 AM,101.303,28.456,,,,
10/14/18 07:45:00 AM,101.324,28.456,,,,
10/14/18 08:00:00 AM,101.350,28.555,,,,
10/14/18 08:15:00 AM,101.350,28.555,,,,
10/14/18 08:30:00 AM,101.365,28.655,,,,
10/14/18 08:45:00 AM,101.380,28.754,,,,
10/14/18 09:00:00 AM,101.374,28.853,,,,
10/14/18 09:15:00 AM,101.374,28.853,,,,
10/14/18 09:30:00 AM,101.358,28.953,,,,
10/14/18 09:45:00 AM,101.352,29.053,,,,
10/14/18 10:00:00 AM,101.324,29.152,,,,
10/14/18 10:15:00 AM,101.329,29.252,,,,
10/14/18 10:30:00 AM,101.344,29.352,,,,
10/14/18 10:45:00 AM,101.327,29.452,,,,
10/14/18 11:00:00 AM,101.311,29.552,,,,
10/14/18 11:15:00 AM,101.283,29.652,,,,
10/14/18 11:30:00 AM,101.267,29.752,,,,
10/14/18 11:45:00 AM,101.246,29.752,,,,
10/14/18 12:00:00 PM,101.229,29.853,,,,
10/14/18 12:15:00 PM,101.180,29.953,,,,
10/14/18 12:30:00 PM,101.180,29.953,,,,
10/14/18 12:45:00 PM,101.153,30.054,,,,
10/14/18 01:00:00 PM,101.126,30.154,,,,
10/14/18 01:15:00 PM,101.105,30.154,,,,
10/14/18 01:30:00 PM,101.131,30.255,,,,
10/14/18 01:45:00 PM,101.093,30.356,,,,
10/14/18 02:00:00 PM,101.093,30.356,,,,
10/14/18 02:15:00 PM,101.061,30.356,,,,
10/14/18 02:30:00 PM,101.040,30.356,,,,
10/14/18 02:45:00 PM,101.044,30.457,,,,
10/14/18 03:00:00 PM,101.038,30.558,,,,
10/14/18 03:15:00 PM,101.049,30.558,,,,
10/14/18 03:30:00 PM,101.038,30.558,,,,
10/14/18 03:45:00 PM,101.028,30.558,,,,
10/14/18 04:00:00 PM,101.028,30.558,,,,
10/14/18 04:15:00 PM,101.006,30.558,,,,
10/14/18 04:30:00 PM,101.012,30.457,,,,
10/14/18 04:45:00 PM,101.002,30.457,,,,
10/14/18 05:00:00 PM,101.023,30.457,,,,
10/14/18 05:15:00 PM,101.018,30.356,,,,
10/14/18 05:30:00 PM,101.040,30.356,,,,
10/14/18 05:45:00 PM,101.046,30.255,,,,
10/14/18 06:00:00 PM,101.035,30.255,,,,
10/14/18 06:15:00 PM,101.062,30.154,,,,
10/14/18 06:30:00 PM,101.079,30.054,,,,
10/14/18 06:45:00 PM,101.121,30.054,,,,
10/14/18 07:00:00 PM,101.127,29.953,,,,
10/14/18 07:15:00 PM,101.133,29.853,,,,
10/14/18 07:30:00 PM,101.155,29.853,,,,
10/14/18 07:45:00 PM,101.165,29.853,,,,
10/14/18 08:00:00 PM,101.182,29.752,,,,
10/14/18 08:15:00 PM,101.192,29.752,,,,
10/14/18 08:30:00 PM,101.188,29.652,,,,
10/14/18 08:45:00 PM,101.198,29.652,,,,
10/14/18 09:00:00 PM,101.194,29.552,,,,
10/14/18 09:15:00 PM,101.215,29.552,,,,
10/14/18 09:30:00 PM,101.221,29.452,,,,
10/14/18 09:45:00 PM,101.238,29.352,,,,
10/14/18 10:00:00 PM,101.248,29.352,,,,
10/14/18 10:15:00 PM,101.238,29.352,,,,
10/14/18 10:30:00 PM,101.244,29.252,,,,
10/14/18 10:45:00 PM,101.254,29.252,,,,
10/14/18 11:00:00 PM,101.229,29.152,,,,
10/14/18 11:15:00 PM,101.207,29.152,,,,
10/14/18 11:30:00 PM,101.197,29.152,,,,
10/14/18 11:45:00 PM,101.150,29.053,,,,
10/15/18 12:00:00 AM,101.139,29.053,,,,
10/15/18 12:15:00 AM,101.124,28.953,,,,
10/15/18 12:30:00 AM,101.103,28.953,,,,
10/15/18 12:45:00 AM,101.092,28.953,,,,
10/15/18 01:00:00 AM,101.081,28.953,,,,
10/15/18 01:15:00 AM,101.056,28.853,,,,
10/15/18 01:30:00 AM,101.056,28.853,,,,
10/15/18 01:45:00 AM,101.051,28.754,,,,
10/15/18 02:00:00 AM,101.041,28.754,,,,
10/15/18 02:15:00 AM,101.036,28.655,,,,
10/15/18 02:30:00 AM,101.047,28.655,,,,
10/15/18 02:45:00 AM,101.031,28.555,,,,
10/15/18 03:00:00 AM,101.000,28.555,,,,
10/15/18 03:15:00 AM,101.000,28.555,,,,
10/15/18 03:30:00 AM,100.989,28.555,,,,
10/15/18 03:45:00 AM,100.995,28.456,,,,
10/15/18 04:00:00 AM,100.963,28.456,,,,
10/15/18 04:15:00 AM,100.984,28.456,,,,
10/15/18 04:30:00 AM,100.984,28.456,,,,
10/15/18 04:45:00 AM,101.012,28.357,,,,
10/15/18 05:00:00 AM,101.022,28.357,,,,
10/15/18 05:15:00 AM,101.054,28.357,,,,
10/15/18 05:30:00 AM,101.075,28.357,,,,
10/15/18 05:45:00 AM,101.086,28.357,,,,
10/15/18 06:00:00 AM,101.118,28.357,,,,
10/15/18 06:15:00 AM,101.124,28.258,,,,
10/15/18 06:30:00 AM,101.124,28.258,,,,
10/15/18 06:45:00 AM,101.135,28.258,,,,
10/15/18 07:00:00 AM,101.156,28.258,,,,
10/15/18 07:15:00 AM,101.167,28.258,,,,
10/15/18 07:30:00 AM,101.204,28.159,,,,
10/15/18 07:45:00 AM,101.197,27.764,,,,
10/15/18 08:00:00 AM,101.222,27.370,,,,
10/15/18 08:15:00 AM,101.240,27.075,,,,
10/15/18 08:30:00 AM,101.248,26.781,,,,
10/15/18 08:45:00 AM,101.228,26.585,,,,
10/15/18 09:00:00 AM,101.235,26.488,,,,
10/15/18 09:15:00 AM,101.268,26.292,,,,
10/15/18 09:30:00 AM,101.264,26.195,,,,
10/15/18 09:45:00 AM,101.242,26.195,,,,
10/15/18 10:00:00 AM,101.249,26.097,,,,
10/15/18 10:15:00 AM,101.238,26.097,,,,
10/15/18 10:30:00 AM,101.249,26.097,,,,
10/15/18 10:45:00 AM,101.217,26.097,,,,
10/15/18 11:00:00 AM,101.206,26.097,,,,
10/15/18 11:15:00 AM,101.202,26.000,,,,
10/15/18 11:30:00 AM,101.164,26.097,,,,
10/15/18 11:45:00 AM,101.153,26.097,,,,
10/15/18 12:00:00 PM,101.143,26.097,,,,
10/15/18 12:15:00 PM,101.143,26.097,,,,
10/15/18 12:30:00 PM,101.132,26.097,,,,
10/15/18 12:45:00 PM,101.111,26.097,,,,
10/15/18 01:00:00 PM,101.094,26.195,,,,
10/15/18 01:15:00 PM,101.094,26.195,,,,
10/15/18 01:30:00 PM,101.062,26.195,,,,
10/15/18 01:45:00 PM,101.036,26.097,,,,
10/15/18 02:00:00 PM,101.032,26.000,,,,
10/15/18 02:15:00 PM,101.017,25.902,,,,
10/15/18 02:30:00 PM,101.002,25.805,,,,
10/15/18 02:45:00 PM,100.976,25.708,,,,
10/15/18 03:00:00 PM,100.972,25.610,,,,
10/15/18 03:15:00 PM,100.961,25.610,,,,
10/15/18 03:30:00 PM,100.957,25.513,,,,
10/15/18 03:45:00 PM,100.968,25.513,,,,
10/15/18 04:00:00 PM,100.957,25.513,,,,
10/15/18 04:15:00 PM,100.957,25.513,,,,
10/15/18 04:30:00 PM,100.953,25.416,,,,
10/15/18 04:45:00 PM,100.946,25.513,,,,
10/15/18 05:00:00 PM,100.955,25.708,,,,
10/15/18 05:15:00 PM,100.937,26.000,,,,
10/15/18 05:30:00 PM,100.954,26.390,,,,
10/15/18 05:45:00 PM,100.961,26.781,,,,
10/15/18 06:00:00 PM,100.996,27.075,,,,
10/15/18 06:15:00 PM,101.015,27.272,,,,
10/15/18 06:30:00 PM,101.024,27.468,,,,
10/15/18 06:45:00 PM,101.029,27.567,,,,
10/15/18 07:00:00 PM,101.059,27.764,,,,
10/15/18 07:15:00 PM,101.048,27.764,,,,
10/15/18 07:30:00 PM,101.064,27.862,,,,
10/15/18 07:45:00 PM,101.089,27.961,,,,
10/15/18 08:00:00 PM,101.073,28.060,,,,
10/15/18 08:15:00 PM,101.073,28.060,,,,
10/15/18 08:30:00 PM,101.104,28.060,,,,
10/15/18 08:45:00 PM,101.120,28.159,,,,
10/15/18 09:00:00 PM,101.120,28.159,,,,
10/15/18 09:15:00 PM,101.141,28.159,,,,
10/15/18 09:30:00 PM,101.151,28.159,,,,
10/15/18 09:45:00 PM,101.151,28.159,,,,
10/15/18 10:00:00 PM,101.145,28.258,,,,
10/15/18 10:15:00 PM,101.156,28.258,,,,
10/15/18 10:30:00 PM,101.156,28.258,,,,
10/15/18 10:45:00 PM,101.156,28.258,,,,
10/15/18 11:00:00 PM,101.145,28.258,,,,
10/15/18 11:15:00 PM,101.113,28.258,,,,
10/15/18 11:30:00 PM,101.113,28.258,,,,
10/15/18 11:45:00 PM,101.113,28.258,,,,
10/16/18 12:00:00 AM,101.082,28.258,,,,
10/16/18 12:15:00 AM,101.050,28.258,,,,
10/16/18 12:30:00 AM,101.029,28.258,,,,
10/16/18 12:45:00 AM,101.024,28.159,,,,
10/16/18 01:00:00 AM,100.992,28.159,,,,
10/16/18 01:15:00 AM,100.982,28.159,,,,
10/16/18 01:30:00 AM,100.982,28.159,,,,
10/16/18 01:45:00 AM,100.966,28.060,,,,
10/16/18 02:00:00 AM,100.966,28.060,,,,
10/16/18 02:15:00 AM,100.956,28.060,,,,
10/16/18 02:30:00 AM,100.951,27.961,,,,
10/16/18 02:45:00 AM,100.930,27.961,,,,
10/16/18 03:00:00 AM,100.919,27.961,,,,
10/16/18 03:15:00 AM,100.909,27.961,,,,
10/16/18 03:30:00 AM,100.909,27.961,,,,
10/16/18 03:45:00 AM,100.909,27.961,,,,
10/16/18 04:00:00 AM,100.919,27.961,,,,
10/16/18 04:15:00 AM,100.930,27.961,,,,
10/16/18 04:30:00 AM,100.941,27.961,,,,
10/16/18 04:45:00 AM,100.957,27.862,,,,
10/16/18 05:00:00 AM,100.989,27.862,,,,
10/16/18 05:15:00 AM,100.968,27.862,,,,
10/16/18 05:30:00 AM,100.968,27.862,,,,
10/16/18 05:45:00 AM,100.979,27.862,,,,
10/16/18 06:00:00 AM,100.980,27.665,,,,
10/16/18 06:15:00 AM,100.994,27.272,,,,
10/16/18 06:30:00 AM,101.008,26.879,,,,
10/16/18 06:45:00 AM,101.022,26.488,,,,
10/16/18 07:00:00 AM,101.041,26.195,,,,
10/16/18 07:15:00 AM,101.059,25.902,,,,
10/16/18 07:30:00 AM,101.104,25.708,,,,
10/16/18 07:45:00 AM,101.127,25.513,,,,
10/16/18 08:00:00 AM,101.133,25.416,,,,
10/16/18 08:15:00 AM,101.139,25.319,,,,
10/16/18 08:30:00 AM,101.135,25.222,,,,
10/16/18 08:45:00 AM,101.124,25.222,,,,
10/16/18 09:00:00 AM,101.145,25.222,,,,
10/16/18 09:15:00 AM,101.120,25.125,,,,
10/16/18 09:30:00 AM,101.120,25.125,,,,
10/16/18 09:45:00 AM,101.130,25.125,,,,
10/16/18 10:00:00 AM,101.114,25.222,,,,
10/16/18 10:15:00 AM,101.114,25.222,,,,
10/16/18 10:30:00 AM,101.118,25.319,,,,
10/16/18 10:45:00 AM,101.101,25.416,,,,
10/16/18 11:00:00 AM,101.116,25.513,,,,
10/16/18 11:15:00 AM,101.095,25.513,,,,
10/16/18 11:30:00 AM,101.095,25.513,,,,
10/16/18 11:45:00 AM,101.078,25.610,,,,
10/16/18 12:00:00 PM,101.068,25.610,,,,
10/16/18 12:15:00 PM,101.051,25.708,,,,
10/16/18 12:30:00 PM,101.008,25.708,,,,
10/16/18 12:45:00 PM,101.008,25.708,,,,
10/16/18 01:00:00 PM,100.981,25.805,,,,
10/16/18 01:15:00 PM,100.949,25.805,,,,
10/16/18 01:30:00 PM,100.949,25.805,,,,
10/16/18 01:45:00 PM,100.928,25.805,,,,
10/16/18 02:00:00 PM,100.949,25.805,,,,
10/16/18 02:15:00 PM,100.932,25.902,,,,
10/16/18 02:30:00 PM,100.900,25.902,,,,
10/16/18 02:45:00 PM,100.894,26.000,,,,
10/16/18 03:00:00 PM,100.884,26.000,,,,
10/16/18 03:15:00 PM,100.867,26.097,,,,
10/16/18 03:30:00 PM,100.888,26.097,,,,
10/16/18 03:45:00 PM,100.850,26.195,,,,
10/16/18 04:00:00 PM,100.856,26.097,,,,
10/16/18 04:15:00 PM,100.877,26.097,,,,
10/16/18 04:30:00 PM,100.867,26.097,,,,
10/16/18 04:45:00 PM,100.844,26.292,,,,
10/16/18 05:00:00 PM,100.857,26.585,,,,
10/16/18 05:15:00 PM,100.864,26.977,,,,
10/16/18 05:30:00 PM,100.888,27.272,,,,
10/16/18 05:45:00 PM,100.923,27.567,,,,
10/16/18 06:00:00 PM,100.895,27.665,,,,
10/16/18 06:15:00 PM,100.910,27.764,,,,
10/16/18 06:30:00 PM,100.921,27.764,,,,
10/16/18 06:45:00 PM,100.936,27.862,,,,
10/16/18 07:00:00 PM,100.962,27.961,,,,
10/16/18 07:15:00 PM,100.973,27.961,,,,
10/16/18 07:30:00 PM,100.988,28.060,,,,
10/16/18 07:45:00 PM,100.998,28.060,,,,
10/16/18 08:00:00 PM,101.013,28.159,,,,
10/16/18 08:15:00 PM,101.024,28.159,,,,
10/16/18 08:30:00 PM,101.013,28.159,,,,
10/16/18 08:45:00 PM,101.029,28.258,,,,
10/16/18 09:00:00 PM,101.060,28.258,,,,
10/16/18 09:15:00 PM,101.071,28.258,,,,
10/16/18 09:30:00 PM,101.082,28.258,,,,
10/16/18 09:45:00 PM,101.060,28.258,,,,
10/16/18 10:00:00 PM,101.092,28.258,,,,
10/16/18 10:15:00 PM,101.103,28.258,,,,
10/16/18 10:30:00 PM,101.103,28.258,,,,
10/16/18 10:45:00 PM,101.103,28.258,,,,
10/16/18 11:00:00 PM,101.109,28.159,,,,
10/16/18 11:15:00 PM,101.120,28.159,,,,
10/16/18 11:30:00 PM,101.088,28.159,,,,
10/16/18 11:45:00 PM,101.094,28.060,,,,
10/17/18 12:00:00 AM,101.094,28.060,,,,
10/17/18 12:15:00 AM,101.057,27.961,,,,
10/17/18 12:30:00 AM,101.047,27.961,,,,
10/17/18 12:45:00 AM,101.036,27.961,,,,
10/17/18 01:00:00 AM,101.036,27.961,,,,
10/17/18 01:15:00 AM,101.021,27.862,,,,
10/17/18 01:30:00 AM,101.000,27.862,,,,
10/17/18 01:45:00 AM,101.032,27.862,,,,
10/17/18 02:00:00 AM,100.989,27.862,,,,
10/17/18 02:15:00 AM,100.995,27.764,,,,
10/17/18 02:30:00 AM,100.995,27.764,,,,
10/17/18 02:45:00 AM,100.985,27.764,,,,
10/17/18 03:00:00 AM,100.974,27.764,,,,
10/17/18 03:15:00 AM,100.991,27.665,,,,
10/17/18 03:30:00 AM,100.991,27.665,,,,
10/17/18 03:45:00 AM,100.991,27.665,,,,
10/17/18 04:00:00 AM,100.991,27.665,,,,
10/17/18 04:15:00 AM,101.012,27.665,,,,
10/17/18 04:30:00 AM,101.018,27.567,,,,
10/17/18 04:45:00 AM,101.050,27.567,,,,
10/17/18 05:00:00 AM,101.050,27.567,,,,
10/17/18 05:15:00 AM,101.039,27.567,,,,
10/17/18 05:30:00 AM,101.035,27.468,,,,
10/17/18 05:45:00 AM,101.056,27.468,,,,
10/17/18 06:00:00 AM,101.077,27.468,,,,
10/17/18 06:15:00 AM,101.094,27.370,,,,
10/17/18 06:30:00 AM,101.115,27.370,,,,
10/17/18 06:45:00 AM,101.094,27.370,,,,
10/17/18 07:00:00 AM,101.158,27.370,,,,
10/17/18 07:15:00 AM,101.190,27.370,,,,
10/17/18 07:30:00 AM,101.206,27.272,,,,
10/17/18 07:45:00 AM,101.199,26.879,,,,
10/17/18 08:00:00 AM,101.188,26.390,,,,
10/17/18 08:15:00 AM,101.223,26.000,,,,
10/17/18 08:30:00 AM,101.220,25.708,,,,
10/17/18 08:45:00 AM,101.239,25.416,,,,
10/17/18 09:00:00 AM,101.224,25.319,,,,
10/17/18 09:15:00 AM,101.198,25.222,,,,
10/17/18 09:30:00 AM,101.173,25.125,,,,
10/17/18 09:45:00 AM,101.179,25.028,,,,
10/17/18 10:00:00 AM,101.179,25.028,,,,
10/17/18 10:15:00 AM,101.164,24.931,,,,
10/17/18 10:30:00 AM,101.185,24.931,,,,
10/17/18 10:45:00 AM,101.143,24.931,,,,
10/17/18 11:00:00 AM,101.122,24.931,,,,
10/17/18 11:15:00 AM,101.143,24.931,,,,
10/17/18 11:30:00 AM,101.122,24.931,,,,
10/17/18 11:45:00 AM,101.100,24.931,,,,
10/17/18 12:00:00 PM,101.075,24.835,,,,
10/17/18 12:15:00 PM,101.064,24.835,,,,
10/17/18 12:30:00 PM,101.054,24.835,,,,
10/17/18 12:45:00 PM,101.022,24.835,,,,
10/17/18 01:00:00 PM,101.022,24.835,,,,
10/17/18 01:15:00 PM,100.984,24.931,,,,
10/17/18 01:30:00 PM,100.967,25.028,,,,
10/17/18 01:45:00 PM,100.956,25.028,,,,
10/17/18 02:00:00 PM,100.914,25.028,,,,
10/17/18 02:15:00 PM,100.903,25.028,,,,
10/17/18 02:30:00 PM,100.887,25.125,,,,
10/17/18 02:45:00 PM,100.887,25.125,,,,
10/17/18 03:00:00 PM,100.887,25.125,,,,
10/17/18 03:15:00 PM,100.865,25.125,,,,
10/17/18 03:30:00 PM,100.850,25.028,,,,
10/17/18 03:45:00 PM,100.850,25.028,,,,
