simulation month frag_zone year random_number selected_set
1 10 16 8 0.46066813642259785 8
1 10 16 9 0.8691064699041023 3
1 10 16 10 0.5501451306026711 4
1 10 17 1 0.2136485493769258 2
1 10 17 2 0.9623191310398531 5
1 10 17 3 0.9721851610123983 5
1 10 17 4 0.8848750460772364 2
1 10 17 5 0.5276554186248148 3
1 10 17 6 0.5593143314451868 7
1 10 17 7 0.4131061959890764 2
1 10 17 8 0.7658896092867489 1
1 10 17 9 0.01983928771788268 7
1 10 17 10 0.6437763041498776 7
1 10 18 1 0.1476409458946627 1
1 10 18 2 0.3910959308151213 10
1 10 18 3 0.9871866598219589 4
1 10 18 4 0.653466883087702 2
1 10 18 5 0.47615717311312566 1
1 10 18 6 0.4317447249429348 5
1 10 18 7 0.49918768843729644 5
1 10 18 8 0.8828841966897392 10
1 10 18 9 0.6070588484989963 9
1 10 18 10 0.28241325788805394 1
1 11 1 1 0.22383756635761753 4
1 11 1 2 0.4246747854575931 5
1 11 1 3 0.967392747271367 3
1 11 1 4 0.578622442877939 8
1 11 1 5 0.12500863276851681 6
1 11 1 6 0.9857204090176076 3
1 11 1 7 0.7680030928665418 4
1 11 1 8 0.016165440319726443 2
1 11 1 9 0.4762695881972506 3
1 11 1 10 0.8281599728554079 10
1 11 2 1 0.46492260595818036 2
1 11 2 2 0.3227726263901687 1
1 11 2 3 0.5128271115605274 6
1 11 2 4 0.008706584267123674 7
1 11 2 5 0.7947862070740928 2
1 11 2 6 0.9864238387966145 5
1 11 2 7 0.2589319799152917 6
1 11 2 8 0.3801290621928485 3
1 11 2 9 0.29988023927553054 4
1 11 2 10 0.6317969581227983 3
1 11 3 1 0.6397613472430745 10
1 11 3 2 0.7895132328063351 9
1 11 3 3 0.5399701095395236 10
1 11 3 4 0.9608557008386867 6
1 11 3 5 0.8152889196395171 4
1 11 3 6 0.18498956437771907 5
1 11 3 7 0.10167322582250016 4
1 11 3 8 0.9907591063675415 10
1 11 3 9 0.4252412404574857 2
1 11 3 10 0.45244860157625766 6
1 11 4 1 0.602890703236129 3
1 11 4 2 0.0005479564537523851 2
1 11 4 3 0.3460703526003496 1
1 11 4 4 0.9399557704776235 1
1 11 4 5 0.9095097487393025 10
1 11 4 6 0.5501580881286178 7
1 11 4 7 0.9017702843594368 8
1 11 4 8 0.44171297190326564 10
1 11 4 9 0.42702300877930244 4
1 11 4 10 0.8896014210212201 5
1 11 5 1 0.8908049622615483 5
1 11 5 2 0.9617729547020548 2
1 11 5 3 0.0853967091067771 9
1 11 5 4 0.3295654590894088 8
1 11 5 5 0.48863816094009505 9
1 11 5 6 0.8234546854501 6
1 11 5 7 0.7382856087414875 1
1 11 5 8 0.712920070151234 8
1 11 5 9 0.46177288047508014 3
1 11 5 10 0.5647970490884984 9
1 11 6 1 0.3428816520682584 6
1 11 6 2 0.5446463758494148 5
1 11 6 3 0.7067587258832443 8
1 11 6 4 0.8423319917799061 8
1 11 6 5 0.034639040098296325 6
1 11 6 6 0.11613743980266511 1
1 11 6 7 0.15100555573395025 7
1 11 6 8 0.4586586574345831 7
1 11 6 9 0.41165988675398413 7
1 11 6 10 0.40827053150502624 1
1 11 7 1 0.6133110380186105 2
1 11 7 2 0.09112155840038405 6
1 11 7 3 0.8589876658417583 2
1 11 7 4 0.6637403384433215 9
1 11 7 5 0.11471749880430171 9
1 11 7 6 0.16532918104474315 6
1 11 7 7 0.528887279393586 10
1 11 7 8 0.05511349596993442 5
1 11 7 9 0.9961534623696879 7
1 11 7 10 0.3414681687838884 8
1 11 8 1 0.015985343264518836 10
1 11 8 2 0.037371696482288 7
1 11 8 3 0.4548545816964037 10
1 11 8 4 0.3409105042664621 5
1 11 8 5 0.4846548822412179 6
1 11 8 6 0.3132759815177878 5
1 11 8 7 0.6162339581588134 3
1 11 8 8 0.43126759441372275 5
1 11 8 9 0.831842263703579 7
1 11 8 10 0.7126184710463921 7
1 11 9 1 0.8622583797883675 10
1 11 9 2 0.9004194134946004 8
1 11 9 3 0.26475165301534365 4
1 11 9 4 0.4446100902755412 10
1 11 9 5 0.7071294080517923 6
1 11 9 6 0.8667954548968831 7
1 11 9 7 0.473073211869253 2
1 11 9 8 0.7177280959412421 9
1 11 9 9 0.34452443578993186 6
1 11 9 10 0.4914529720205524 2
1 11 10 1 0.8264048249809672 3
1 11 10 2 0.6408997644177059 1
1 11 10 3 0.009968501623583426 2
1 11 10 4 0.9002600519923633 8
1 11 10 5 0.07151083773218658 3
1 11 10 6 0.8286093671983916 4
1 11 10 7 0.32061751308285613 10
1 11 10 8 0.9102993516309981 4
1 11 10 9 0.9942952913046382 6
1 11 10 10 0.36797977433542783 1
1 11 11 1 0.41164342760527783 10
1 11 11 2 0.6478500701986292 7
1 11 11 3 0.1058343667462277 7
1 11 11 4 0.8677139361894171 9
1 11 11 5 0.7378661192867662 6
1 11 11 6 0.44732248538434805 6
1 11 11 7 0.8514274066309846 3
1 11 11 8 0.45211680132181287 7
1 11 11 9 0.4983744975557153 4
1 11 11 10 0.2325920845374443 2
1 11 12 1 0.7869722175107976 3
1 11 12 2 0.2149457535724566 2
1 11 12 3 0.13769812327485387 3
1 11 12 4 0.1171151264654775 1
1 11 12 5 0.802773882465819 7
1 11 12 6 0.8896066091009335 8
1 11 12 7 0.8079915604866033 3
1 11 12 8 0.911690939809683 9
1 11 12 9 0.27016397406411186 4
1 11 12 10 0.6523221221911675 4
1 11 13 1 0.8665781835467484 1
1 11 13 2 0.7331768564647547 1
1 11 13 3 0.6855968671081554 3
1 11 13 4 0.9659279048402432 2
1 11 13 5 0.13129336912006517 7
1 11 13 6 0.29034468831774407 1
1 11 13 7 0.8649481631818895 6
1 11 13 8 0.5760461642339045 2
1 11 13 9 0.3863544866057451 3
1 11 13 10 0.9873504274619981 7
1 11 14 1 0.5164805745754231 3
1 11 14 2 0.7695675238507267 2
1 11 14 3 0.591125279889133 10
1 11 14 4 0.3459861286377831 2
1 11 14 5 0.17173590952702034 2
1 11 14 6 0.12106337812733914 5
1 11 14 7 0.08584196543273392 7
1 11 14 8 0.9677284318374271 9
1 11 14 9 0.06766281840503408 3
1 11 14 10 0.21275281546912472 7
1 11 15 1 0.02034076088536274 10
1 11 15 2 0.19944542689472644 9
1 11 15 3 0.4508647504727107 4
1 11 15 4 0.9051004756120318 8
1 11 15 5 0.8223372856648381 1
1 11 15 6 0.9751900537269994 1
1 11 15 7 0.11554664876679155 8
1 11 15 8 0.38293849583461326 5
1 11 15 9 0.473169268375368 4
1 11 15 10 0.5602440539730071 10
1 11 16 1 0.25918790094475197 6
1 11 16 2 0.0427863286633412 7
1 11 16 3 0.8404317684559903 10
1 11 16 4 0.23511730514339457 5
1 11 16 5 0.01292663477749878 8
1 11 16 6 0.5617283810023564 9
1 11 16 7 0.6321395558033456 3
1 11 16 8 0.27764047792376045 5
1 11 16 9 0.39233374552847744 1
1 11 16 10 0.2505251604360804 1
1 11 17 1 0.19321757572106035 1
1 11 17 2 0.2036458401832949 5
1 11 17 3 0.7727728931297524 4
1 11 17 4 0.6258456880397598 5
1 11 17 5 0.3887876749530208 8
1 11 17 6 0.35651551559238615 7
1 11 17 7 0.6360045643594906 8
1 11 17 8 0.7057743251399469 8
1 11 17 9 0.6780981419794626 9
1 11 17 10 0.3140864240531639 9
1 11 18 1 0.8060253494753332 2
1 11 18 2 0.896924027400157 5
1 11 18 3 0.6707409830900027 5
1 11 18 4 0.21933729106636723 10
1 11 18 5 0.32649400013988494 5
1 11 18 6 0.40337200686974406 3
1 11 18 7 0.9406005293431463 7
1 11 18 8 0.724516798561738 1
1 11 18 9 0.3397941986414481 9
1 11 18 10 0.9726753183457535 9
1 12 1 1 0.4257444404702976 6
1 12 1 2 0.14170908175505503 6
1 12 1 3 0.1221010353128148 7
1 12 1 4 0.9471258258963966 6
1 12 1 5 0.5279913387193733 3
1 12 1 6 0.06929983175834487 4
1 12 1 7 0.6267346628746046 3
1 12 1 8 0.174045759054672 6
1 12 1 9 0.5252362703972917 2
1 12 1 10 0.9992505208805801 7
1 12 2 1 0.15547983381542685 5
1 12 2 2 0.9056349258540909 5
1 12 2 3 0.6518021499321612 10
1 12 2 4 0.5013699873950362 7
1 12 2 5 0.43028086374923824 3
1 12 2 6 0.01095318986994076 8
1 12 2 7 0.3998603330607029 2
1 12 2 8 0.2536851411417792 7
1 12 2 9 0.3112550718113698 9
1 12 2 10 0.0556119925679216 7
1 12 3 1 0.36038131665013984 4
1 12 3 2 0.6808934954282522 7
1 12 3 3 0.14179583949606778 4
1 12 3 4 0.6083591053742876 5
1 12 3 5 0.022770052264024843 3
1 12 3 6 0.7873166978857514 1
1 12 3 7 0.6144736136280748 1
1 12 3 8 0.9486412663102196 8
1 12 3 9 0.6393420014599946 4
1 12 3 10 0.6042645159492083 9
1 12 4 1 0.011975378045565921 4
1 12 4 2 0.29686433442760973 2
1 12 4 3 0.8626362679574613 10
1 12 4 4 0.7979028285382364 9
1 12 4 5 0.22730359905133246 1
1 12 4 6 0.37569192085288916 4
1 12 4 7 0.4781332433072084 2
1 12 4 8 0.290788639875075 5
1 12 4 9 0.13877968147168218 3
1 12 4 10 0.5185570445983477 4
1 12 5 1 0.3693952011213071 9
1 12 5 2 0.16475881242406354 7
1 12 5 3 0.2098830872312858 1
1 12 5 4 0.5136216960864578 7
1 12 5 5 0.719954662883098 2
1 12 5 6 0.41476217917334024 8
1 12 5 7 0.8311856717632893 9
1 12 5 8 0.1546925531168004 6
1 12 5 9 0.50497439673123 9
1 12 5 10 0.5473809735006396 9
1 12 6 1 0.5708258704051835 10
1 12 6 2 0.31422038681792264 5
1 12 6 3 0.22990545293118037 8
1 12 6 4 0.35365111656664616 5
1 12 6 5 0.7736042071987593 4
1 12 6 6 0.6478988562804671 4
1 12 6 7 0.38920903315488453 5
1 12 6 8 0.5151669736022032 10
1 12 6 9 0.9559536558586037 6
1 12 6 10 0.44989854763558035 7
1 12 7 1 0.03499915846852175 1
1 12 7 2 0.9465830939318866 6
1 12 7 3 0.6584038026241676 1
1 12 7 4 0.4750646117349384 2
1 12 7 5 0.44113810300557044 2
1 12 7 6 0.8320975320678592 10
1 12 7 7 0.7715411999857666 5
1 12 7 8 0.27963129663138653 6
1 12 7 9 0.1891884270428712 5
1 12 7 10 0.7847632756727915 10
1 12 8 1 0.7358425029953454 1
1 12 8 2 0.858448379513065 4
1 12 8 3 0.790601277108621 6
1 12 8 4 0.3794015410242222 3
1 12 8 5 0.5497143724038692 5
1 12 8 6 0.55351365080921 7
1 12 8 7 0.4364865616316327 6
1 12 8 8 0.3170235708549435 2
1 12 8 9 0.8251945501863808 1
1 12 8 10 0.22615475582515077 7
1 12 9 1 0.7823226335095628 1
1 12 9 2 0.08919493107115628 5
1 12 9 3 0.3978950969947739 3
1 12 9 4 0.8594585367566275 10
1 12 9 5 0.6520237602125555 2
1 12 9 6 0.46267961835221516 9
1 12 9 7 0.9769768216473207 8
1 12 9 8 0.7745618808674269 2
1 12 9 9 0.5098658252518171 1
1 12 9 10 0.6736960516747751 5
1 12 10 1 0.884785539827337 2
1 12 10 2 0.14562271837806573 2
1 12 10 3 0.979286918156514 2
1 12 10 4 0.10874823160918534 8
1 12 10 5 0.20020415729753904 3
1 12 10 6 0.7441122275036313 8
1 12 10 7 0.9380068755930471 2
1 12 10 8 0.7176248558621067 5
1 12 10 9 0.9196816295140976 5
1 12 10 10 0.7507197620783258 8
1 12 11 1 0.2353179841285824 2
1 12 11 2 0.4948276223450483 9
1 12 11 3 0.648536349679132 9
1 12 11 4 0.3332897615487965 1
1 12 11 5 0.11108225307544506 2
1 12 11 6 0.8190648778758576 3
1 12 11 7 0.6059123607825835 8
1 12 11 8 0.8595894900577883 6
1 12 11 9 0.6669555425128095 4
1 12 11 10 0.1373020038107018 8
1 12 12 1 0.03073383385106654 1
1 12 12 2 0.5593921416370963 2
1 12 12 3 0.4477353033242474 2
1 12 12 4 0.7115314755226414 1
1 12 12 5 0.018425455099302934 7
1 12 12 6 0.21288287959104446 2
1 12 12 7 0.07408721850723732 7
1 12 12 8 0.16727934568807934 9
1 12 12 9 0.2085499308269836 10
1 12 12 10 0.9702038765447936 7
1 12 13 1 0.7476664296848096 7
1 12 13 2 0.7867386137572479 1
1 12 13 3 0.21805279029218538 7
1 12 13 4 0.4228242943057192 6
1 12 13 5 0.10747872886493659 10
1 12 13 6 0.6438788348402252 1
1 12 13 7 0.6171724850562718 2
1 12 13 8 0.8449731721773805 9
1 12 13 9 0.3738748764363581 5
1 12 13 10 0.9617535281903065 3
1 12 14 1 0.1041030809381579 4
1 12 14 2 0.7004268414392915 6
1 12 14 3 0.47345035766460075 9
1 12 14 4 0.8202978283727191 5
1 12 14 5 0.3540158739637824 2
1 12 14 6 0.09040598874194239 5
1 12 14 7 0.7075743493848046 4
1 12 14 8 0.2644572936288194 3
1 12 14 9 0.9251481977949871 4
1 12 14 10 0.3137647448879727 7
1 12 15 1 0.11392387040481733 5
1 12 15 2 0.9756491049238447 1
1 12 15 3 0.09859344857473562 4
1 12 15 4 0.019232929317594905 5
1 12 15 5 0.4584756577155783 8
1 12 15 6 0.8891271893700489 2
1 12 15 7 0.257719444464391 4
1 12 15 8 0.3934704963399557 6
1 12 15 9 0.244967248757888 4
1 12 15 10 0.5506969354330935 1
1 12 16 1 0.6037402283148209 7
1 12 16 2 0.14489265976821808 6
1 12 16 3 0.7404214853399004 4
1 12 16 4 0.09007139882085968 5
1 12 16 5 0.06921076492651934 9
1 12 16 6 0.8534703027866346 9
1 12 16 7 0.2739873946508331 3
1 12 16 8 0.14684739717236173 1
1 12 16 9 0.12624808860936743 2
1 12 16 10 0.884263067952054 4
1 12 17 1 0.21436101869180446 5
1 12 17 2 0.10550307996696329 1
1 12 17 3 0.4800814189180119 8
1 12 17 4 0.049754733952096064 9
1 12 17 5 0.9180190535961192 5
1 12 17 6 0.8098001249807828 4
1 12 17 7 0.7208194214668406 10
1 12 17 8 0.09132368414843683 9
1 12 17 9 0.2010392094816682 4
1 12 17 10 0.9106766123255321 5
1 12 18 1 0.8350942406368908 1
1 12 18 2 0.1577297640703329 9
1 12 18 3 0.6986126374574385 10
1 12 18 4 0.9921066994715005 8
1 12 18 5 0.5213416746513286 3
1 12 18 6 0.40293052494697823 5
1 12 18 7 0.5995461186945845 1
1 12 18 8 0.8889555913043071 6
1 12 18 9 0.3046468416393957 8
1 12 18 10 0.7016530638378795 8
2 1 1 1 0.5471974631992188 4
2 1 1 2 0.11394238264970269 1
2 1 1 3 0.5575860819865817 9
2 1 1 4 0.20815762758773515 6
2 1 1 5 0.015226548387064831 9
2 1 1 6 0.9582599472244246 4
2 1 1 7 0.11294778371726866 4
2 1 1 8 0.6408621343064603 3
2 1 1 9 0.5690015820855163 2
2 1 1 10 0.7814258606473179 2
2 1 2 1 0.24292811835365824 5
2 1 2 2 0.6280493783243557 1
2 1 2 3 0.40217638442162496 6
2 1 2 4 0.17808692212911903 9
2 1 2 5 0.1242492436307755 1
2 1 2 6 0.9946812640308771 2
2 1 2 7 0.19825696465857823 7
2 1 2 8 0.20576917611332202 1
2 1 2 9 0.5978936462040719 8
2 1 2 10 0.6721582799182259 6
2 1 3 1 0.3597665560908285 8
2 1 3 2 0.09657593210029569 1
2 1 3 3 0.6831796482870579 9
2 1 3 4 0.7819544023543473 5
2 1 3 5 0.9840745489115722 4
2 1 3 6 0.17641201619309488 10
2 1 3 7 0.1681160328526543 6
2 1 3 8 0.9352792683966784 7
2 1 3 9 0.3182198005440845 4
2 1 3 10 0.48807231855484134 8
2 1 4 1 0.41344406480459894 6
2 1 4 2 0.44184604964776186 1
2 1 4 3 0.7208767760968734 8
2 1 4 4 0.6721330251308515 6
2 1 4 5 0.19764116440106316 9
2 1 4 6 0.13666504881224917 9
2 1 4 7 0.5323350041675469 1
2 1 4 8 0.05152942121334336 4
2 1 4 9 0.6576280327431453 2
2 1 4 10 0.3447539473225545 6
2 1 5 1 0.8293895394418264 10
2 1 5 2 0.28651940602240633 10
2 1 5 3 0.8921922660917031 5
2 1 5 4 0.2877741024380944 4
2 1 5 5 0.1690104648727231 5
2 1 5 6 0.307343040523091 8
2 1 5 7 0.4208378199570585 8
2 1 5 8 0.8172203268683376 6
2 1 5 9 0.4126358719753399 8
2 1 5 10 0.6424023507473595 10
2 1 6 1 0.7987554377618529 5
2 1 6 2 0.3595065442751778 9
2 1 6 3 0.2822754436187045 5
2 1 6 4 0.28863910811824134 7
2 1 6 5 0.7891890676096054 6
2 1 6 6 0.2246289034683251 5
2 1 6 7 0.5914259978694105 8
2 1 6 8 0.1588100949602107 9
2 1 6 9 0.40543204920873344 5
2 1 6 10 0.3899839302503989 10
2 1 7 1 0.1053787164068779 10
2 1 7 2 0.692660954183249 3
2 1 7 3 0.7612210310683104 5
2 1 7 4 0.6412319825319446 2
2 1 7 5 0.5515445372473825 5
2 1 7 6 0.033868723490738106 9
2 1 7 7 0.6915091266867578 9
2 1 7 8 0.5884040852371561 9
2 1 7 9 0.553488038759589 3
2 1 7 10 0.19162387543996817 1
2 1 8 1 0.144165894752178 6
2 1 8 2 0.25367080902439865 3
2 1 8 3 0.18972891416927196 10
2 1 8 4 0.31949547512011967 8
2 1 8 5 0.6680661814628699 9
2 1 8 6 0.10254878905757858 10
2 1 8 7 0.6736313600951893 1
2 1 8 8 0.25588267784533536 10
2 1 8 9 0.8239394509369913 5
2 1 8 10 0.2043260070143964 10
2 1 9 1 0.24859614534932573 5
2 1 9 2 0.9842849286109504 10
2 1 9 3 0.8912905341437389 10
2 1 9 4 0.16352781827529006 7
2 1 9 5 0.771702262068383 5
2 1 9 6 0.37682132263306056 1
2 1 9 7 0.41480059025427163 6
2 1 9 8 0.606871988948129 2
2 1 9 9 0.15240665186670477 5
2 1 9 10 0.816258621962136 1
2 1 10 1 0.7010743526868056 4
2 1 10 2 0.18993158934113985 10
2 1 10 3 0.5488040815048236 4
2 1 10 4 0.924006396696981 9
2 1 10 5 0.9190125210975574 2
2 1 10 6 0.6652559249684963 8
2 1 10 7 0.4166713241914596 8
2 1 10 8 0.09582990632983412 7
2 1 10 9 0.46020320061568254 5
2 1 10 10 0.027364075756942552 6
2 1 11 1 0.8651818972007188 9
2 1 11 2 0.9183473639112709 5
2 1 11 3 0.024611739476684935 3
2 1 11 4 0.8446079481002685 2
2 1 11 5 0.848726040644729 6
2 1 11 6 0.9543596017161834 6
2 1 11 7 0.04521342520246985 2
2 1 11 8 0.9978501582527488 1
2 1 11 9 0.8659456346975635 7
2 1 11 10 0.11609573463796352 8
2 1 12 1 0.2216001428221701 3
2 1 12 2 0.42650766203310864 3
2 1 12 3 0.8156853971046208 9
2 1 12 4 0.8901208263076998 6
2 1 12 5 0.5262221551348475 3
2 1 12 6 0.3508131912613095 5
2 1 12 7 0.9524945852328776 7
2 1 12 8 0.18421017620867897 1
2 1 12 9 0.3083088547118682 8
2 1 12 10 0.29909061369637224 8
2 1 13 1 0.2236073389711717 2
2 1 13 2 0.8199697361207066 7
2 1 13 3 0.8798475411146558 3
2 1 13 4 0.007910816040015534 5
2 1 13 5 0.5313289650373074 6
2 1 13 6 0.41189253245141166 10
2 1 13 7 0.08454949016030022 7
2 1 13 8 0.689341731482687 10
2 1 13 9 0.08454262245046884 8
2 1 13 10 0.18173894655261802 4
2 1 14 1 0.9465671873121466 2
2 1 14 2 0.14516144124605224 4
2 1 14 3 0.6442500468996109 5
2 1 14 4 0.7236318743759488 5
2 1 14 5 0.3301370248728236 2
2 1 14 6 0.37256853330888173 7
2 1 14 7 0.5398134775712141 4
2 1 14 8 0.8180065385543501 7
2 1 14 9 0.8616253258842819 3
2 1 14 10 0.8413954755663126 8
2 1 15 1 0.19757498546789054 4
2 1 15 2 0.8388925154566033 6
2 1 15 3 0.9862742422773069 8
2 1 15 4 0.7972178068737188 2
2 1 15 5 0.6132813307319767 9
2 1 15 6 0.8886503262315905 10
2 1 15 7 0.5757877921480367 3
2 1 15 8 0.8950088735890671 1
2 1 15 9 0.14150939044330524 10
2 1 15 10 0.451294965848548 4
2 1 16 1 0.8045642949694172 7
2 1 16 2 0.8047723364833925 1
2 1 16 3 0.7273090052800177 3
2 1 16 4 0.7351721736273183 8
2 1 16 5 0.3379482407377561 7
2 1 16 6 0.07251691491557544 8
2 1 16 7 0.31680530787132777 6
2 1 16 8 0.05488958437697122 3
2 1 16 9 0.7549924542946017 6
2 1 16 10 0.5931012543540197 8
2 1 17 1 0.822139697390184 7
2 1 17 2 0.2996675190914302 7
2 1 17 3 0.15137984233279467 1
2 1 17 4 0.30788881668848467 1
2 1 17 5 0.8300318538020255 3
2 1 17 6 0.3236445379119296 3
2 1 17 7 0.4492217675806396 5
2 1 17 8 0.8655733746144009 3
2 1 17 9 0.7879501032865273 1
2 1 17 10 0.4962673657049941 7
2 1 18 1 0.9882528833026966 2
2 1 18 2 0.6716130929221303 1
2 1 18 3 0.40020169739998257 3
2 1 18 4 0.03425497776065212 5
2 1 18 5 0.9987965693644038 7
2 1 18 6 0.35445310527231655 8
2 1 18 7 0.2790963722662586 8
2 1 18 8 0.9026701214543917 6
2 1 18 9 0.08872391143005531 10
2 1 18 10 0.6075792942239857 7
2 2 1 1 0.5341796581934105 3
2 2 1 2 0.5164260793478201 5
2 2 1 3 0.520154951710031 6
2 2 1 4 0.27388988875952447 5
2 2 1 5 0.6544418447198956 3
2 2 1 6 0.8091361212641217 4
2 2 1 7 0.43340944019407224 10
2 2 1 8 0.09894186293762419 7
2 2 1 9 0.064426049285221 3
2 2 1 10 0.7661030160163474 5
2 2 2 1 0.8361422626289516 6
2 2 2 2 0.7100946454280157 5
2 2 2 3 0.1698254324092462 10
2 2 2 4 0.7608273815450955 6
2 2 2 5 0.6047686146407213 3
2 2 2 6 0.632545687020157 3
2 2 2 7 0.19773936683696236 5
2 2 2 8 0.5609085143061666 2
2 2 2 9 0.5269999202450826 6
2 2 2 10 0.00017909544628569307 9
2 2 3 1 0.7593420311900211 7
2 2 3 2 0.005089885352077772 9
2 2 3 3 0.5271314853328801 8
2 2 3 4 0.2600982526524823 9
2 2 3 5 0.3054154414686805 10
2 2 3 6 0.4824480470281056 8
2 2 3 7 0.18601206351962252 10
2 2 3 8 0.21664656469538757 10
2 2 3 9 0.4460377584016454 10
2 2 3 10 0.2990919525376199 5
2 2 4 1 0.9691328996383969 9
2 2 4 2 0.8304961779746697 9
2 2 4 3 0.02405410732041624 3
2 2 4 4 0.9185472108038799 8
2 2 4 5 0.7075595035480137 1
2 2 4 6 0.5900418957569032 3
2 2 4 7 0.4433687965605484 7
2 2 4 8 0.6459437111903832 7
2 2 4 9 0.3740152544811365 3
2 2 4 10 0.6084199365818515 5
2 2 5 1 0.5107833557865223 8
2 2 5 2 0.7831459332979729 7
2 2 5 3 0.817586362022494 2
2 2 5 4 0.4448541077340751 8
2 2 5 5 0.9465529424469485 6
2 2 5 6 0.7095080219943876 10
2 2 5 7 0.7936125478205698 1
2 2 5 8 0.8429994450452074 2
2 2 5 9 0.25704648887644543 5
2 2 5 10 0.7573631255970458 1
2 2 6 1 0.17184397587134814 7
2 2 6 2 0.5246786273902503 3
2 2 6 3 0.8521430080455188 6
2 2 6 4 0.300320334783599 6
2 2 6 5 0.8820274106064735 7
2 2 6 6 0.8748011615392763 5
2 2 6 7 0.2514127357356233 7
2 2 6 8 0.4615284556058844 2
2 2 6 9 0.3019625747547845 7
2 2 6 10 0.25667028333423836 4
2 2 7 1 0.8103025920510193 10
2 2 7 2 0.010683925470956868 9
2 2 7 3 0.6862102108284404 1
2 2 7 4 0.6399716962251802 10
2 2 7 5 0.702436283475977 4
2 2 7 6 0.23187838503435865 3
2 2 7 7 0.44042798041923503 5
2 2 7 8 0.16584234630457062 4
2 2 7 9 0.03661571576817446 8
2 2 7 10 0.20756452558075633 8
2 2 8 1 0.8674044582530086 8
2 2 8 2 0.7121623268549389 3
2 2 8 3 0.02464640800484874 6
2 2 8 4 0.49543536612236416 4
2 2 8 5 0.5094843999000663 2
2 2 8 6 0.6895787780889352 8
2 2 8 7 0.6267823529463306 6
2 2 8 8 0.038123222902092135 8
2 2 8 9 0.27117749896197296 5
2 2 8 10 0.9406058147185214 6
2 2 9 1 0.49921661299905606 3
2 2 9 2 0.8712566241708344 6
2 2 9 3 0.09377521222934415 3
2 2 9 4 0.482252429247384 4
2 2 9 5 0.610392907935135 4
2 2 9 6 0.035678090943693785 1
2 2 9 7 0.14434251956858002 7
2 2 9 8 0.897567161564415 7
2 2 9 9 0.6635767327144738 2
2 2 9 10 0.38002208800325876 9
2 2 10 1 0.7848274350013122 5
2 2 10 2 0.1304880768733232 1
2 2 10 3 0.905203161524556 1
2 2 10 4 0.36009331799206445 1
2 2 10 5 0.9733177015955494 9
2 2 10 6 0.42649037424686653 3
2 2 10 7 0.629791906859146 3
2 2 10 8 0.879398263423944 3
2 2 10 9 0.7455922444929142 7
2 2 10 10 0.24377383761574412 10
2 2 11 1 0.4217776800500096 10
2 2 11 2 0.133297375713203 1
2 2 11 3 0.2604649097011974 10
2 2 11 4 0.9365447633300612 2
2 2 11 5 0.505815074383618 9
2 2 11 6 0.27317759249617635 3
2 2 11 7 0.012345572159665474 6
2 2 11 8 0.7133981818692243 10
2 2 11 9 0.5699871137812554 9
2 2 11 10 0.7035053835855196 5
2 2 12 1 0.9016954849532522 10
2 2 12 2 0.8038167273310438 9
2 2 12 3 0.558884676387619 9
2 2 12 4 0.03739312859224597 6
2 2 12 5 0.9503345309199258 2
2 2 12 6 0.09451316832562962 10
2 2 12 7 0.7528733905992371 4
2 2 12 8 0.5371514423060024 6
2 2 12 9 0.2596896042239236 8
2 2 12 10 0.4029585248100903 6
2 2 13 1 0.825997617576334 3
2 2 13 2 0.23331612864284257 3
2 2 13 3 0.15393961271208456 6
2 2 13 4 0.005177326190062725 2
2 2 13 5 0.3706397636145554 2
2 2 13 6 0.2234603507332732 6
2 2 13 7 0.46310633877076834 5
2 2 13 8 0.6683963651005309 10
2 2 13 9 0.22978769813543742 1
2 2 13 10 0.8097776992598545 7
2 2 14 1 0.27418202055149166 8
2 2 14 2 0.36195026979491074 5
2 2 14 3 0.9902386215014556 5
2 2 14 4 0.13791401393023728 9
2 2 14 5 0.6708108921478998 10
2 2 14 6 0.7532869424041467 2
2 2 14 7 0.42052660364785854 3
2 2 14 8 0.7261097407695524 6
2 2 14 9 0.7621327233039242 6
2 2 14 10 0.5173566838720097 6
2 2 15 1 0.5756999912735922 8
2 2 15 2 0.2705521689308368 4
2 2 15 3 0.7158452639587564 7
2 2 15 4 0.2916990718316457 8
2 2 15 5 0.3920884544849377 9
2 2 15 6 0.896640481649192 1
2 2 15 7 0.5615816229341133 10
2 2 15 8 0.8818403702743282 8
2 2 15 9 0.09258584129230274 7
2 2 15 10 0.9513938009504744 6
2 2 16 1 0.3718976131940882 3
2 2 16 2 0.9095177911239327 7
2 2 16 3 0.1483171418101742 4
2 2 16 4 0.6895339042043177 9
2 2 16 5 0.7322330312049656 7
2 2 16 6 0.2598100912689232 5
2 2 16 7 0.11127218760802982 1
2 2 16 8 0.034718829495726355 5
2 2 16 9 0.2585545346936545 2
2 2 16 10 0.19080906823020316 4
2 2 17 1 0.11851704758993509 9
2 2 17 2 0.6114965435092925 10
2 2 17 3 0.1470065884323104 10
2 2 17 4 0.13407825345291624 6
2 2 17 5 0.6135659720177251 6
2 2 17 6 0.2738988006469336 8
2 2 17 7 0.9914347447920238 6
2 2 17 8 0.8382021649430853 6
2 2 17 9 0.22062636014685932 4
2 2 17 10 0.339376090686311 6
2 2 18 1 0.6894081574790515 4
2 2 18 2 0.39448134129929313 8
2 2 18 3 0.2757523015809601 4
2 2 18 4 0.8655357232200671 3
2 2 18 5 0.6630083444985972 4
