simulation month frag_zone year random_number selected_set
4 5 18 1 0.0468289701618978 2
4 6 1 1 0.33400348254833556 2
4 6 2 1 0.9385676405622064 2
4 6 3 1 0.12136748403067188 1
4 6 4 1 0.6401341106672245 2
4 6 5 1 0.00955416766269257 1
4 6 6 1 0.6419415329686738 1
4 6 7 1 0.8949856337192852 2
4 6 8 1 0.05669721817163931 1
4 6 9 1 0.2158924466748312 2
4 6 10 1 0.9199239314067089 1
4 6 11 1 0.9585792330352032 1
4 6 12 1 0.8293728634350443 1
4 6 13 1 0.6214458860076124 1
4 6 14 1 0.8629495594716324 1
4 6 15 1 0.18503898378671713 1
4 6 16 1 0.5812256079419423 2
4 6 17 1 0.6009130022140767 2
4 6 18 1 0.026752088787204475 2
4 7 1 1 0.522187990403249 1
4 7 2 1 0.443289514284137 1
4 7 3 1 0.6033684974965964 1
4 7 4 1 0.6367685820060741 1
4 7 5 1 0.6448377079441594 1
4 7 6 1 0.8392276820596478 2
4 7 7 1 0.020442863469210648 2
4 7 8 1 0.09157304608480621 2
4 7 9 1 0.7840642806807001 1
4 7 10 1 0.8971954081438676 1
4 7 11 1 0.4708982137335248 2
4 7 12 1 0.7975885876414149 2
4 7 13 1 0.04638503949927808 1
4 7 14 1 0.8871394704015685 1
4 7 15 1 0.8712132407442414 2
4 7 16 1 0.37558439258084064 1
4 7 17 1 0.6051823822939323 1
4 7 18 1 0.6169609994621353 2
4 8 1 1 0.6230597887253142 1
4 8 2 1 0.3507877478666803 2
4 8 3 1 0.734802953382507 2
4 8 4 1 0.22460485263970975 2
4 8 5 1 0.8472316624502043 2
4 8 6 1 0.3492439280054124 2
4 8 7 1 0.1010552475961426 2
4 8 8 1 0.708140334352431 2
4 8 9 1 0.0491508356661674 2
4 8 10 1 0.2947411947602725 2
4 8 11 1 0.2402797727327417 1
4 8 12 1 0.7758568610335127 1
4 8 13 1 0.13778028082891458 2
4 8 14 1 0.5193461787677236 2
4 8 15 1 0.4857889212725648 2
4 8 16 1 0.3785093807307972 1
4 8 17 1 0.1940782219227567 1
4 8 18 1 0.7736472361228903 2
4 9 1 1 0.809462614346951 1
4 9 2 1 0.1751267072987136 2
4 9 3 1 0.9241298336779056 2
4 9 4 1 0.5775035856351377 1
4 9 5 1 0.9175119274515786 2
4 9 6 1 0.394103734840787 2
4 9 7 1 0.11378785910615108 2
4 9 8 1 0.5568338860167442 1
4 9 9 1 0.27165023921659937 1
4 9 10 1 0.5231096495783069 1
4 9 11 1 0.7949574315660919 2
4 9 12 1 0.04148960266491086 2
4 9 13 1 0.555041082499519 2
4 9 14 1 0.9577366272723684 2
4 9 15 1 0.47149825415837754 1
4 9 16 1 0.5689931942466913 2
4 9 17 1 0.4623121898010858 2
4 9 18 1 0.19605802361850033 2
4 10 1 1 0.3060525654586824 1
4 10 2 1 0.3131362445780298 1
4 10 3 1 0.20462316312134488 2
4 10 4 1 0.6232340341041288 1
4 10 5 1 0.772814219194597 1
4 10 6 1 0.274219426389259 2
4 10 7 1 0.8106344665448025 2
4 10 8 1 0.8703423052603383 2
4 10 9 1 0.05748769819766175 2
4 10 10 1 0.4447707449530449 1
4 10 11 1 0.38219144836008445 2
4 10 12 1 0.5474131630099479 1
4 10 13 1 0.11766826866026958 2
4 10 14 1 0.482244426851131 2
4 10 15 1 0.37433949743919304 2
4 10 16 1 0.7041542501052618 1
4 10 17 1 0.29642281619029054 2
4 10 18 1 0.734517229151913 1
4 11 1 1 0.042326212292995824 2
4 11 2 1 0.1463886093175375 2
4 11 3 1 0.7511874525853652 1
4 11 4 1 0.9083067958671016 1
4 11 5 1 0.7589831646803625 1
4 11 6 1 0.8978752512854209 1
4 11 7 1 0.33943816228157175 1
4 11 8 1 0.23329598507345817 1
4 11 9 1 0.703065678159284 1
4 11 10 1 0.9478294811581953 1
4 11 11 1 0.036639378843651094 2
4 11 12 1 0.762690516243138 1
4 11 13 1 0.9458487383331159 1
4 11 14 1 0.25974909137322966 2
4 11 15 1 0.9801471722185366 1
4 11 16 1 0.354909271387462 2
4 11 17 1 0.4275957310605859 2
4 11 18 1 0.4089792283719822 1
4 12 1 1 0.4732667041295213 1
4 12 2 1 0.5537364146835974 2
4 12 3 1 0.40108842613773366 2
4 12 4 1 0.4657914968720639 1
4 12 5 1 0.8268410611615347 1
4 12 6 1 0.04135404973659762 1
4 12 7 1 0.3539866610079405 2
4 12 8 1 0.9205040260947666 1
4 12 9 1 0.7656681220014359 1
4 12 10 1 0.5667488972563541 1
4 12 11 1 0.720188895299762 1
4 12 12 1 0.19971863694515113 2
4 12 13 1 0.9124288071557909 1
4 12 14 1 0.4364891910304446 1
4 12 15 1 0.9067601587867306 2
4 12 16 1 0.6464352756775947 2
4 12 17 1 0.2436675334430144 1
4 12 18 1 0.6339547155647003 1
5 1 1 1 0.2631389526259216 1
5 1 2 1 0.5033926400993562 1
5 1 3 1 0.3108694107441763 1
5 1 4 1 0.310096792059647 1
5 1 5 1 0.4192048597218314 2
5 1 6 1 0.6503262545608368 1
5 1 7 1 0.9135490700856993 1
5 1 8 1 0.44314622634572753 2
5 1 9 1 0.5668235040259164 1
5 1 10 1 0.8232759212275351 2
5 1 11 1 0.1642762200180513 1
5 1 12 1 0.07897814519342727 2
5 1 13 1 0.08852101773840482 2
5 1 14 1 0.7208454394608659 2
5 1 15 1 0.5956774833100579 2
5 1 16 1 0.31052698440989934 1
5 1 17 1 0.8194099205469745 1
5 1 18 1 0.05746449081342886 2
5 2 1 1 0.5688423982442675 2
5 2 2 1 0.38074046064304745 2
5 2 3 1 0.26569380623656513 2
5 2 4 1 0.44564268050008804 1
5 2 5 1 0.006616392084489053 2
5 2 6 1 0.76075035712884 1
5 2 7 1 0.8730083005531099 1
5 2 8 1 0.0018371654732426412 2
5 2 9 1 0.590103620507911 2
5 2 10 1 0.45210734752577586 2
5 2 11 1 0.5415067911509241 1
5 2 12 1 0.6873695644594146 2
5 2 13 1 0.39713611666376136 1
5 2 14 1 0.2054611406898017 1
5 2 15 1 0.09372456922752226 1
5 2 16 1 0.3040867041229147 2
5 2 17 1 0.4871305193827409 2
5 2 18 1 0.9261787202191023 1
5 3 1 1 0.7822593888513265 1
5 3 2 1 0.13663960164211475 1
5 3 3 1 0.31478358392873906 1
5 3 4 1 0.8715384739303812 1
5 3 5 1 0.2053903704884994 1
5 3 6 1 0.5530161439867745 1
5 3 7 1 0.11501496361704333 2
5 3 8 1 0.23479181643984004 2
5 3 9 1 0.3444565060937279 1
5 3 10 1 0.9603043076557655 1
5 3 11 1 0.6423510840460568 2
5 3 12 1 0.4587424606011703 1
5 3 13 1 0.16897932323853893 2
5 3 14 1 0.6270708867919761 2
5 3 15 1 0.3881358499925315 1
5 3 16 1 0.48578702632283444 1
5 3 17 1 0.1888797213700948 1
5 3 18 1 0.7335133791353095 2
5 4 1 1 0.8458272113764665 1
5 4 2 1 0.5339457013732275 2
5 4 3 1 0.21628418872747845 1
5 4 4 1 0.5589353050690229 1
5 4 5 1 0.3891420650907298 1
5 4 6 1 0.6919117932378397 2
5 4 7 1 0.47613449136056185 1
5 4 8 1 0.6234937966628412 2
5 4 9 1 0.7616956525773351 2
5 4 10 1 0.7320347425166949 1
5 4 11 1 0.7029142727908901 1
5 4 12 1 0.9725987119500832 1
5 4 13 1 0.9263718723769317 1
5 4 14 1 0.9265524956073017 1
5 4 15 1 0.7119259915808065 2
5 4 16 1 0.8920058479442587 1
5 4 17 1 0.4113274801162231 2
5 4 18 1 0.31355107303203034 1
5 5 1 1 0.4990462666299895 2
5 5 2 1 0.5764955446970551 2
5 5 3 1 0.08170808739070545 2
5 5 4 1 0.5087158058104128 1
5 5 5 1 0.1845383992940126 1
5 5 6 1 0.2898764795634783 2
5 5 7 1 0.20950119908763165 1
5 5 8 1 0.04879336231370668 1
5 5 9 1 0.3048337306094717 2
5 5 10 1 0.5129150500628449 1
5 5 11 1 0.9765476202924929 1
5 5 12 1 0.4095085405761084 2
5 5 13 1 0.9319573550410293 2
5 5 14 1 0.5696493292832269 1
5 5 15 1 0.8310939702717615 1
5 5 16 1 0.4263214223189389 2
5 5 17 1 0.9365000506168706 1
5 5 18 1 0.2877482879355361 2
5 6 1 1 0.5733805266758595 2
5 6 2 1 0.013987914882673813 2
5 6 3 1 0.9834385612281854 2
5 6 4 1 0.8460242733312009 2
5 6 5 1 0.8360006676088518 1
5 6 6 1 0.4358701049456296 2
5 6 7 1 0.1613139226673156 2
5 6 8 1 0.40665943897744294 2
5 6 9 1 0.8604422671553229 2
5 6 10 1 0.9973323832250921 1
5 6 11 1 0.47756898107334844 2
5 6 12 1 0.3282053124429739 1
5 6 13 1 0.6597878587099314 1
5 6 14 1 0.28634149106671614 2
5 6 15 1 0.8196245438757713 1
5 6 16 1 0.6509216970355018 1
5 6 17 1 0.88814703433033 2
5 6 18 1 0.2514515260201373 2
5 7 1 1 0.5667674970830439 1
5 7 2 1 0.8932760181323337 1
5 7 3 1 0.5123362672815662 2
5 7 4 1 0.9834891886908601 1
5 7 5 1 0.17975631978915896 2
5 7 6 1 0.48337203538804996 2
5 7 7 1 0.5708545517830038 1
5 7 8 1 0.9801492377392094 1
5 7 9 1 0.5715714704247882 2
5 7 10 1 0.16715093320751806 1
5 7 11 1 0.9259675691049302 1
5 7 12 1 0.1777198529101005 2
5 7 13 1 0.5306865605982604 2
5 7 14 1 0.07840983583240535 2
5 7 15 1 0.6184221201515172 2
5 7 16 1 0.506149390955769 2
5 7 17 1 0.18056776570847743 2
5 7 18 1 0.49600946854313677 1
5 8 1 1 0.22627970772552386 2
5 8 2 1 0.5501089075917084 1
5 8 3 1 0.18076660147165946 2
5 8 4 1 0.7434315717306763 2
5 8 5 1 0.6758111745921482 2
5 8 6 1 0.7556431330194625 2
5 8 7 1 0.15911895490967076 2
5 8 8 1 0.24907716690588544 1
5 8 9 1 0.24890851125501057 2
5 8 10 1 0.24681991909829037 2
5 8 11 1 0.2316875324274802 1
5 8 12 1 0.5150951141814781 2
5 8 13 1 0.1476578442653873 2
5 8 14 1 0.8251073065797515 1
5 8 15 1 0.3500890030416274 2
5 8 16 1 0.9090949810413315 1
5 8 17 1 0.09902221713793236 2
5 8 18 1 0.49078398836602 1
5 9 1 1 0.9075443799615199 2
5 9 2 1 0.27320630509165056 2
5 9 3 1 0.7280715870769179 2
5 9 4 1 0.0619486344959288 1
5 9 5 1 0.9459357596732632 1
5 9 6 1 0.4703277912610717 2
5 9 7 1 0.048276576812861016 1
5 9 8 1 0.04373268932324126 2
5 9 9 1 0.5273556718599569 2
5 9 10 1 0.7139906862976629 2
5 9 11 1 0.9410407942486936 2
5 9 12 1 0.7604704881929448 2
5 9 13 1 0.7291649798122911 2
5 9 14 1 0.6963896928108005 2
5 9 15 1 0.2954051117571631 2
5 9 16 1 0.6916922903833452 1
5 9 17 1 0.8983130667880806 2
5 9 18 1 0.07728787138505144 1
5 10 1 1 0.23318285544758544 2
5 10 2 1 0.9664550936599138 2
5 10 3 1 0.5446351790685909 2
5 10 4 1 0.7913842546424253 2
5 10 5 1 0.7226553809093496 1
5 10 6 1 0.7952070530276549 2
5 10 7 1 0.6111480448583476 1
5 10 8 1 0.4111032938216085 2
5 10 9 1 0.08518175048718113 2
5 10 10 1 0.9868560261426595 1
5 10 11 1 0.997859569828815 1
5 10 12 1 0.09155652459903674 2
5 10 13 1 0.2410597254733544 1
5 10 14 1 0.4194913246634777 2
5 10 15 1 0.43210610778202807 1
5 10 16 1 0.8154983341835262 1
5 10 17 1 0.24795766002420438 1
5 10 18 1 0.6798310164364175 1
5 11 1 1 0.6688474963732303 2
5 11 2 1 0.8974598179828458 1
5 11 3 1 0.36230294790309303 2
5 11 4 1 0.24132649352733482 1
5 11 5 1 0.02999483004633685 1
5 11 6 1 0.5589651053724711 2
5 11 7 1 0.3353329126424568 1
5 11 8 1 0.843960416006861 1
5 11 9 1 0.756999310114662 1
5 11 10 1 0.9866731042333332 2
5 11 11 1 0.17975916738628672 1
5 11 12 1 0.4930893994105381 2
5 11 13 1 0.5783463370736841 1
5 11 14 1 0.02549118026050512 2
5 11 15 1 0.7394941803019447 1
5 11 16 1 0.5910184566223249 2
5 11 17 1 0.39678737251854534 2
5 11 18 1 0.694155987849705 1
5 12 1 1 0.6891549953554208 1
5 12 2 1 0.35897006264846465 2
5 12 3 1 0.8718103458578652 2
5 12 4 1 0.513783270938764 1
5 12 5 1 0.6930440285443175 2
5 12 6 1 0.9037823760413242 2
5 12 7 1 0.6262640860746062 2
5 12 8 1 0.2077491610513167 1
5 12 9 1 0.34155316877771125 2
5 12 10 1 0.9012057755667118 2
5 12 11 1 0.006487636730106883 2
5 12 12 1 0.3693957516058267 1
5 12 13 1 0.8894194383359592 1
5 12 14 1 0.6075829037504686 1
5 12 15 1 0.3644380529482014 2
5 12 16 1 0.810265637679088 2
5 12 17 1 0.16923046273320375 1
5 12 18 1 0.1467097790495686 1
